0.148900;0.872200;'Hallo'
2.563500;4.499500;'Bist Du auch online?'
8.275600;13.297952;'Also den letzten fand ich fast ein bisschen langweilig, aber'
13.385629;18.396702;'ja, nicht, nicht schlecht, war Produktinformation, aber bisschen'
19.025033;21.884070;'hat sich ein bisschen hingezogen.'
49.547300;53.737735;'Also am besten oder am beeindruckendsten fand ich den ersten'
53.737735;58.434765;'obwohl das Thema natürlich ein hartes Thema war'
59.145500;60.093146;'aber'
60.093146;60.700876;'<filler>'
61.081995;62.493164;'ja, das letzte,'
62.874283;63.399609;'<filler>'
63.780727;67.056288;'letzte Werbespot, wie gesagt, war ein bisschen langatmig'
67.210795;70.538615;'aber so ganz gut aufgenommen.'
77.748212;78.180962;'Ja,'
78.994573;79.561101;'<filler>'
79.136247;83.367138;'gezeigt wurde halt nicht, wie er wieder aufhört zu laufen'
83.367138;85.360285;'ob nach ein paar Sekunden, oder,'
86.179176;86.580895;'<filler>'
86.828107;87.193775;'ja.'
97.499000;99.204164;'Ja, ich konnt jetzt gar nicht,'
99.193864;99.456527;'<filler>'
99.554381;100.465976;'feststellen,'
101.197312;101.655684;'<filler>'
102.453973;103.638532;'aufgrund von was'
103.633381;105.338115;'ob der schon durch eine Lichtschranke'
105.348415;108.103801;'wie so in öffentlichen Toiletten bedient wird'
108.665178;112.419712;'oder, oder durch Berührung, Berührung wahrscheinlich.'
131.434444;132.402692;'Ja, ich hab,'
132.567500;133.041323;'<filler>'
133.041323;138.088571;'es kann natürlich sein, dass das Kindern viel Spaß macht immer wieder das Wasser laufen zu lassen'
138.813207;143.527237;'wenn sie es können, also wenn sie noch nicht den Hahn bedienen könnten'
144.196770;147.101513;'aber so können sie es dann immer, dass es dann auch,'
147.101513;147.503232;'<filler>'
153.147909;153.615909;'Ja'
161.233806;161.728230;'Mhm'
165.354008;165.767500;'Ja'
168.238149;168.856179;'Der'
168.856179;169.401590;'<filler>'
169.978934;174.037300;'ja wie hat der Dir gefallen so vom, von den Bildern her so, der letzte Film?'
