11.532800;14.145100;'Nee, ist nichts mit Chatfunktion, ich darf jetzt quatschen.'
14.145100;15.145100;'<laughter>'
17.499800;18.720700;'Servus, Flo!'
18.720700;19.367416;'<laughter>'
22.972235;24.028800;'Ja, das fand ich auch.'
40.592100;45.041770;'Nee, ich finde auch, also insgesamt interessantes Produkt, auch ganz nett von der Idee gemacht, auch vor allem das'
45.041770;48.242145;'was mir auch gut gefallen hat, dass es nich,'
48.242145;48.671828;'<filler>'
48.780380;52.529933;'personifiziert war, Du hast die Köpfe so gut nie, wie nie gesehen, außer bei dem kleinen Kind'
52.855588;54.877362;'das fand ich eigentlich auch ganz gut, dann wirst Du nicht abgelenkt.'
55.497011;56.080476;'<filler>'
56.175300;61.915125;'mir war es auch zu lang, also nach, keine Ahnung, drei Mal antippen hat man eigentlich gecheckt'
62.037245;64.473330;'was es ... um was es geht ...'
69.116200;70.266800;'Ja, also'
73.611600;74.176934;'Genau'
79.150500;80.729300;'Genau, dass sie es thematisch dann machen.'
87.858643;89.062073;'Also das oder dass halt zumindest'
89.062073;89.699814;'<filler>'
89.179671;92.002013;'was ich gut finden würde, dass Mann mit den Händen,'
92.002013;92.671414;'<filler>'
93.187034;94.417286;'<laughter>'
94.498661;98.487971;'stereotypisch so das Kind formal ... also dass alle Größenklassen und'
98.492494;98.741258;'<filler>'
99.216172;100.093631;'genderkonform'
99.944372;101.794273;'<laughter>'
105.059867;108.913067;'Ja schon, das hat da irgendwie nach oben oben ... gehabt, ja, genau.'
121.071229;126.209339;'Da ist die Frage ... vom Putzen her halt echt super, also, wenn Du das dann so machst'
126.308844;132.867171;'sparst Du da echt, danach zu putzen dann alles drum, ne, also, kommts auf den Preis dann'
133.654170;134.089849;'<laughter>'
133.961733;135.300536;'wenn wir uns ein Haus bauen,'
134.074610;135.074610;'<filler>'
135.336720;137.742947;'kaufen wir uns das Ding dann auch, mal schaun mal.'
147.006018;148.172948;'Also ich hab so eine Lampe,'
149.014223;149.294648;'<filler>'
149.457475;153.609574;'des geht auch nur mit Touch, und das funktioniert eigentlich super, das ist gar kein Problem ...'
161.619100;162.935967;'Das hab ich, das hab ich auch nicht'
162.935967;163.320421;'<filler>'
163.320421;167.006652;'gesehen, ... . also, grade von der Wartung her.'
172.242100;174.917900;'Das ist da hinten so ein Knopf, den konnte man da drücken.'
