3.623900;4.051700;'Hey'
6.590026;8.126490;'Ja, hier oben siehst Du die.'
36.852476;39.159438;'Ja, war jetzt nicht so der Knaller, irgendwie.'
40.532738;45.831047;'Muss sagen irgendwie die, das Produkt selber ist schon cool, aber irgendwie war das nicht so im Vordergrund, also'
45.831047;49.334547;'oder die Idee war halt einfach im Vordergrund, weil es was Neues ist, schon cool'
49.334547;51.378634;'aber es bringt halt nicht viel ... kostet'
71.905612;75.250481;'Das ist mir auch aufgefallen, das ist mir auch aufgefallen, so geil.'
80.534200;82.012736;'die Kinder wieder machen alles schmutzig.'
96.021500;100.101315;'Ja gut, ich wusste schon, das kommt, weil irgendwas mit Wasser halt, mit Wasserhähnen von Grohe'
100.101315;105.213797;'weil das weiß ich halt, oder Klospülungen, ich dachte ... ich dachte irgendwas mit Klo kommt'
115.121600;116.580912;'Ja mit diesem Fleisch und diesem Kneten, ja.'
121.407856;126.384368;'Ja, war nicht so geil, also, ist auch eher so, so ein Produktpräsentationsding'
126.384368;129.364650;'aber ich glaub da wollten sie ein bisschen so ein Witz reinbauen, war auch nicht so geil.'
147.767960;150.297007;'Ja, wegen Hackfleisch, wegen Hackfleisch?'
154.856543;160.594700;'Ja, es ist schon manchmal nervig, aber ich glaub, das ist halt so wie so ein Smartphone, es ist manchmal ganz gut und manchmal, aber meistens braucht man es nicht.'
162.720157;163.060083;'Ja'
168.683300;169.113800;'Ja'
169.861500;171.560800;'Ja ja'
172.331200;174.186700;'... mach, schließlich noch drei Sekunden'
