1.568300;2.885750;'<laughter>'
2.885750;4.412600;'Wieso hast Du das nicht auf?'
6.645400;7.735300;'Hörst Du mich so?'
8.984600;9.461801;'Achso.'
9.461801;9.815871;'<breathing>'
9.925583;10.434246;'<filler>'
11.293654;13.032418;'Warum hast Du sowas nicht?'
14.433800;14.895854;'<filler>'
14.895854;16.560400;'das letzte Video war das mit dem Wasserhahn, oder?'
18.142323;19.989400;'Ja, es war ein bisschen zu lang, glaube ich.'
22.311366;24.455100;'Ja, weil die haben es hundert Mal gezeigt, wie es geht.'
32.509300;34.582700;'Achso, doch, ich habs gleich gecheckt.'
35.752300;40.802800;'Vor allem, weil ich die Marke kannte, ich fand es voll cool, immer. Aber ich fand, die haben es halt hundert Mal gemacht, das war ein bisschen unnötig.'
43.221700;44.178700;'Sind wir fertig?'
45.188800;46.198900;'Dann leg ich jetzt auf.'
