2.854300;3.325900;'Hi'
4.774800;7.644600;'Ich muss noch, muss noch die Aufgabenstellung lesen, warte!'
10.193300;12.378600;'Ah, wir sollen nur über das letzte diskutieren, okay.'
14.788500;15.402200;'Total'
22.751500;23.100010;'Ich'
23.100010;23.642830;'<filler>'
23.642830;28.054110;'musste auch so lachen, weil ich dachte, zeigt das Video bloß keinem Veganer'
28.054110;33.484343;'weil als erstes wird Hackfleisch geknetet, dann kommt irgendwie ein Kind, dann wird Pute geschnitten'
33.484343;35.949186;'dann wird irgendwie ein Ei getrennt so.'
36.462300;40.443800;'Das waren auch echt so Küchenbeispiele, die waren so "hmm"'
43.407500;44.604900;'Das war ganz süß.'
45.757500;49.853421;'Ja das war ganz süß, aber irgendwie nach zwei Beispielen hatte man es auch verstanden'
49.853421;53.037500;'man hätte das auch irgendwie in eine witzige Geschichte verpacken können, ne?'
56.220200;56.654300;'Ja'
59.902300;63.858530;'Nee, vor allem das gehört ja ganz klar in die Produktkategorie "Dinge,'
63.858530;64.522416;'<filler>'
64.522416;66.122171;'die die Welt nicht braucht"'
66.122171;66.997200;'<laughter>'
71.023700;71.846900;'Ja, genau'
74.122000;74.481300;'Ja'
76.906100;79.166300;'War jetzt nicht so unser Niveau.'
79.435700;79.839900;'Nein'
80.962500;82.953200;'Über die anderen sollen wir nicht diskutieren, ne?'
85.288000;85.723300;'Okay'
86.820700;87.247000;'Haben wir'
88.253700;88.689000;'Okay'
91.110500;91.554900;'...'
93.314300;94.275600;'Ah, soll ich?'
