1.547400;2.901400;'Jetzt aber Schatz'
6.181500;6.962600;'Siehst Du mich?'
9.886000;10.577800;'Ja?'
12.139900;12.605470;'Ok'
12.605470;14.997673;'ich soll mit Dir diskutieren nur'
14.997673;19.969812;'über das zuletzt gesehene Video und wir, ich soll versuchen'
19.969812;24.041904;'meine Meinung über das beworbene Produkt und den Werbespot auszudrücken'
24.473176;25.244680;'<filler>'
25.244680;29.248430;'ich soll, ich soll Stellung dazu nehmen, okay.'
31.621800;36.754400;'Okay, wie geht das? Also ich, sag Du Deine Stellungnahme!'
39.543900;40.391900;'Ja genau'
49.630800;51.326800;'Mhm. Das verstehe ich gut.'
51.728500;52.286400;'Ja'
65.252000;69.715100;'Mhm, verstehe. Du siehst oben auf dem Balken, dass wir noch ungefähr so viel Zeit.'
75.472700;75.695800;'Ja'
130.615500;132.333800;'Mhm. Hm, verstehe.'
134.074500;138.954264;'Ja, ich muss noch ein bisschen warten, bis Dein Teil fertig ist, bis dieser grüne Balken'
139.338660;140.097540;'<filler>'
140.097540;140.613728;'auf die'
141.032500;141.495025;'<filler>'
141.495025;147.245330;'rechte Seite gelangt ist, aber überhaupt noch nur kurz und dann sage ich meine Meinung dazu, ne.'
143.224000;143.536400;'Ja'
168.217900;168.999000;'Mhm'
