1.252900;1.739000;'<clicking>'
3.702500;4.413100;'Hi'
9.387100;10.883100;'Müssen wir über das quatschen oder wie?'
13.744100;14.110578;'<filler>'
14.110578;15.333500;'das war ja dieser Wasserhahn, ne?'
16.541273;17.305900;'<filler>'
17.305900;21.521846;'muss ganz ehrlich sagen, ich finde den ja eigentlich ganz gut. Also ich finde den Wasserhahn an sich gar nicht schlecht,'
21.521846;22.036213;'<breathing>'
22.036213;23.974496;'aber, wie lange braucht man,'
23.974496;24.404180;'<laughter>'
24.404180;26.291400;'um jemandem zu zeigen, was der kann?'
29.937800;30.629700;'Ja'
31.775600;32.700600;'...'
33.832200;34.326200;'Ja auch'
41.715600;44.957700;'Das ist echt so, das Prinzip, das könntest du auch in in fünfzehn Sekunden vermitteln.'
50.373100;52.591300;'Ja ...'
58.824000;59.767000;'Öl war das glaub.'
64.419000;65.584862;'Ja ich hab auch gehofft, dass irgendwie'
65.584862;66.365821;'<laughter>'
65.766772;69.527293;'noch was Pointe kommt oder irgendwie ein Gag oder so, oder'
69.527293;69.822113;'<filler>'
69.822113;70.310400;'irgendwas.'
80.440700;82.461400;'Hä, wie meinst Du Inception, kommt dann, meinst Du'
85.146600;86.146600;'<laughter>'
93.346000;94.396800;'Mhm'
96.498300;97.299946;'<slightlaughter>'
97.299946;98.101292;'Is ja wahrscheinlich mega teuer.'
98.101292;98.797400;'<slightlaughter>'
100.126500;101.342741;'<laughter>'
101.342741;105.811300;'Also ich meine das ist schon gut, aber, revolutionieren wird es die Wasserhähne jetzt auch nicht, also ich meine'
107.023700;108.175347;'Komme schon klar mit meinem Wasserhahn.'
108.175347;108.772828;'<slightlaughter>'
117.692900;118.411300;'Wie meinst Du?'
123.278900;125.479200;'Stimmt ... Dreck draufschmiert.'
129.664200;132.204730;'Ja und dann dieser Satz die ganze Zeit "Liebe auf ersten Blick"'
132.204730;132.834400;'<slightlaughter>'
135.394000;140.808240;'Nee gar nicht, ich meine, nicht irgend, nicht mal irgendeine Situation hätte darauf gepasst'
140.808240;141.968430;'gar keine.'
146.422300;147.985000;'Nee, nur Hunger habe ich jetzt.'
151.101300;155.079800;'Der Burger war schon nicht schlecht, ne? ...'
155.304300;155.708400;'Bitte?'
157.378900;157.944700;'Ja'
158.851700;159.148100;'Okay'
160.944200;162.174600;'Achso, ja, keine Ahnung'
163.090600;163.425850;'Hang up,'
164.425850;164.761100;'... ich mach'
