2.060181;3.262581;'Ja?'
4.670000;5.767800;'Ich seh Dich, ja.'
8.538400;8.801850;'Ja,'
8.801850;9.626171;'<filler>'
9.653160;15.131981;'ich habe eine Weile gebraucht jetzt bei dem Letzten da rauszukriegen, was die überhaupt da wollten mit diesem Berühren und so.'
22.864406;23.863009;'Wusst ich jetzt nicht.'
35.032066;39.625100;'Ja, war nicht genügend, also nach einer Weile waren es dann auch für mich genügend, also ich verstehe es schon, warum es ein paar gebraucht hat.'
54.284408;54.729731;'<filler>'
54.734230;56.151166;'Kann ich jetzt gar nix sagen dazu,'
56.205145;56.547009;'<filler>'
61.850399;66.264100;'Ein bisschen futuristisch wirkt das schon, ja, mit diesem'
66.546531;67.662088;'mit diesem Blinken.'
73.813600;75.605928;'Mhm, Musik war gut, ja, Musik war gut.'
84.338500;84.756700;'Mhm.'
95.267607;98.177950;'Ja, also vermutlich zielt das schon mehr auf das Anfassen'
98.744724;101.007325;'oder eben auf das Nicht-Anfassen, würde ich mal sagen.'
110.039732;112.720666;'Bei unserer Art von Arbeit, da wird man nicht so schmutzig, glaube ich.'
112.716167;113.716167;'<slightlaughter>'
123.372429;123.957196;'Ja, das'
123.961694;124.685906;'<filler>'
124.964795;128.765784;'wäre auch so mein erster Gedanke, es wirkt so ein bisschen dekadent, wenn man so was daheim hat.'
132.014100;133.120052;'<laughter>'
133.439425;136.450800;'Müsste man vielleicht ein bisschen mehr Kleingeld haben als unsereins, oder.'
136.556685;137.288864;'<slightlaughter>'
140.789501;142.125470;'<laughter>'
142.125470;143.020614;'Das außerdem, ja.'
143.020614;143.793600;'<slightlaughter>'
146.965000;149.925367;'Irgendwie, wenn man darüber redet, dann wird er ziemlich witzig, der Werbespot.'
149.929866;150.988342;'<slightlaughter>'
159.866413;160.140804;'Mh,'
160.151580;160.289245;'<filler>'
160.289245;167.319949;'ja ..., Trivialität, das sagt sich dann so leicht, heißt natürlich auch, potenziell, jeder in einem halbwegs reichen Land,'
167.319949;167.868731;'<filler>'
167.873229;168.466993;'kann so ein Produkt,'
168.466993;169.825452;'also kommt als Käufer in Betracht.'
