2.592842;3.038046;'Hallo'
2.962800;3.247900;'<slightlaughter>'
4.586853;6.590270;'Über welchen Werbespot müssen wir jetzt reden?'
8.008200;8.705400;'Ah, okay'
9.926164;12.155318;'Ja, wie fandest Du den? Ich fand ihn zu lange.'
12.155318;12.682038;'<laughter>'
19.425700;19.930600;'Ja'
20.942600;21.905909;'Hätten gereicht, ja.'
21.905909;22.608202;'<breathing>'
23.899920;24.825300;'<laughter>'
25.844800;26.464545;'<laughter>'
26.464545;27.575800;'Was fandest Du cool?'
28.441300;30.440027;'Ach die Musik, ja, ich hab auch ein bisschen mitgepfiffen.'
30.440027;31.835208;'<laughter>'
39.347238;44.106530;'Ja, aber gings um den Wasserhahn oder allgemein um Wasser? Um den Wasserhahn wahrscheinlich.'
44.965585;45.655200;'Ja.'
46.194598;48.194880;'<laughter>'
49.530491;51.295630;'Und sonst so, ja.'
53.156200;53.493432;'<filler>'
53.493432;57.603730;'die Beispiele haben irgendwie jeden betroffen, sowohl Kinder als auch Erwachsene, auch'
57.603730;58.139855;'<filler>'
58.139855;58.484731;'ja'
58.484731;58.925232;'<laughter>'
62.300316;62.626381;'<filler>'
62.626381;64.937051;'wurde da nicht Pute geschnitten von irgendeinem Mann?'
64.190865;64.993486;'<slightlaughter>'
66.488994;67.072149;'Achso.'
76.284300;78.152080;'<laughter>'
78.513050;78.932754;'<filler>'
79.001730;79.569208;'ja'
80.983200;81.741800;'<filler>'
84.939300;86.830419;'Nee, ich brauche keines, sitze am Laptop.'
87.432385;88.535989;'<slightlaughter>'
88.535989;89.959387;'Professionell siehst Du aus!'
89.959387;90.260370;'<slightlaughter>'
92.690179;94.974500;'Professionell wie der Wasserhahn.'
94.974500;96.142076;'<laughter>'
101.167500;102.277737;'Wusste ich gar nicht.'
102.713535;105.735400;'Nee, ein alter Wasserhahn tut es auch.'
108.206472;109.509164;'Immerhin haben wir Wasser.'
109.509164;110.407410;'<slightlaughter>'
110.407410;111.622314;'das aus dem Wasserhahn kommt.'
111.622314;112.106500;'<slightlaughter>'
118.784766;121.318038;'Stimmt, ja. Hm.'
122.920145;123.598400;'<slightlaughter>'
125.832781;126.679295;'keine Ahnung'
126.691836;127.691836;'<laughter>'
127.927120;130.052811;'Und warum müssen wir denn nicht über die anderen reden?'
131.027300;134.537400;'Welcher war der beste? Ich fand den ersten am besten, den mit dem Auto hab ich nicht verstanden.'
139.514000;141.557600;'Und das mit dem Parfüm fand ich scheiße.'
146.221700;148.890300;'Das fand ich krass, ja. Das war gut gemacht.'
151.919500;153.068594;'Sind die anderen im Raum?'
153.068594;153.578400;'<slightlaughter>'
155.790200;156.592602;'<slightlaughter>'
157.449100;158.651200;'Dann komme ich gleich wieder hoch.'
160.812632;162.377700;'Ja, ich musste runter.'
163.627800;164.469300;'Bis gleich.'
166.926347;169.064579;'<laughter>'
169.064579;171.513500;'Ist komisch, wenn man nicht auflegen kann.'
172.210700;172.647300;'Tschüss.'
174.079200;175.573300;'Ah, dann leg mal auf.'
