3.266918;3.730933;'Hallo'
3.505196;4.505196;'<laughter>'
6.900659;9.785078;'Über den vierten, also den letzten, den mit dem Wasser.'
12.682038;17.522846;'Ja, ich fand auch, es ist zu lange, also ich finde es ne coole Idee, so, immer mit den schmutzigen Händen da drunter, aber ich fand auch'
17.522846;21.145490;'dass es irgendwie zu viele Beispiele waren, so zwei oder drei hätten schon gereicht.'
23.260331;25.420510;'Ja, die Musik fand ich ganz cool.'
25.420510;26.349700;'<slightlaughter>'
27.575800;28.441300;'Die Musik.'
30.773400;31.773400;'<laughter>'
32.070350;36.544335;'Aber, ja, es war irgendwie zu lang. Und irgendwie ist dann auch nichts passiert'
36.544335;38.936522;'die haben halt immer das gleiche gemacht, immer die Hände sauber.'
44.106530;44.789700;'Ich denk auch.'
47.097547;49.530491;'<laughter>'
58.925232;61.999333;'Ja. Aber es ware keine Männer dabei, es waren irgendwie immer nur Frauen, oder?'
64.993486;66.122171;'Nee, ich glaube das war eine Frau.'
67.504811;68.175752;'Aber, ja doch'
68.175752;71.985067;'ich finde es ganz cool mit den Kindern mit den schmutzigen Händen und nach dem so Kneten'
71.985067;74.922785;'aber man soll ja nach dem Fleisch eigentlich noch Seife drauf tun auf die Hände'
74.922785;75.634484;'nicht nur abwaschen.'
75.634484;76.064011;'<contempt>'
80.443939;80.980065;'<laughter>'
82.901966;84.939300;'Hä, hast Du gar nicht Dein Headset auf?'
90.260370;90.634247;'Mhm'
90.634247;92.003562;'<slightlaughter>'
92.003562;92.564770;'<filler>'
92.564770;92.897100;'ja.'
94.339700;95.339700;'<laughter>'
96.142076;99.126823;'Ja, aber ich würde schon so einen Wasserhahn mir glaube ich kaufen'
99.126823;102.453310;'aber jetzt so angesprochen hat mich die Werbung nicht.'
106.077646;106.566743;'Ja'
112.106500;116.423931;'Ja, vor allem, ich verstehe nicht, man kann doch eigentlich auch, dass das angeht einfach so mit so drunterhalten'
116.423931;118.405402;'so wies oft in Restaurants gibt, machen.'
123.886900;125.064648;'Ja, wie lang haben wir noch?'
125.271573;126.271573;'<slightlaughter>'
130.089700;131.412000;'Können wir ja auch noch kurz machen.'
134.537400;139.514000;'Das fand ich auch gut, beim Auto fand ich die Idee witzig, dass das halt der Smart irgendwie, oder dieses kleine Auto'
141.701800;146.029300;'Das mit dem Parfüm, ja, das fand ich auch irgendwie richtig dumm, das hat mir gar nicht gefallen, aber das erste fand ich auch cool.'
149.106700;149.941000;'Ja'
149.941000;150.941000;'<breathing>'
150.941000;151.775300;'aber'
153.578400;155.628900;'Nee, die dürfen nicht zuschauen.'
155.628900;156.758770;'<slightlaughter>'
156.758770;157.449100;'Ja, okay.'
159.351611;160.593166;'Mhm. Ach, Du bist unten?'
161.608300;164.662705;'Okay, dann bis bald, ich glaub ...'
164.662705;165.286700;'<laughter>'
165.503100;168.983063;'<laughter>'
170.479700;171.479700;'<laughter>'
171.479700;172.210700;'Ja, tschüss.'
172.647300;174.079200;'Doch, kann man da oben.'
