1.865600;5.008700;'Hi, was geht? alles fit?'
5.901000;6.594180;'<breathing>'
7.401600;8.172100;'Ja'
9.672700;10.099195;'<filler>'
10.099195;12.478602;'wir müssen uns unterhalten über die Werbespots.'
12.478602;12.785018;'<filler>'
12.785018;13.038900;'welchen'
16.990410;17.770100;'<filler>'
17.578227;18.100383;'<breathing>'
19.713753;20.226530;'<filler>'
20.226530;21.030088;'<breathing>'
21.030088;21.955587;'war ganz gut'
21.955587;22.196342;'<breathing>'
22.196342;23.522056;'<laughter>'
23.522056;26.240000;'hat mir, war eigentlich ganz lustig.'
27.517600;30.000549;'Ja, viel zu lange, war irgendwie viel zu viel Werbung,'
30.000549;30.163137;'<filler>'
30.163137;34.554100;'viel zu viel Beispiele und so weiter, hat man eigentlich schon nach dem ersten Mal gepackt, ne?'
37.818900;38.244800;'Ja'
42.178700;43.659100;'Dann noch mit diesen doofen Eiern.'
44.802279;45.962279;'<slightlaughter>'
45.962279;47.556889;'Ja, da hast Du Recht, das ging viel zu lange.'
47.847671;48.125946;'<breathing>'
48.125946;49.397800;'Hätte ein bisschen kürzer sein können.'
55.254789;56.136500;'<filler>'
57.123800;57.502840;'Ja'
57.502840;59.360127;'<laughter>'
59.360127;63.430300;'ja, war zu lang das Teil. Zwei Beispiele hätten auch gereicht oder eins.'
67.121000;67.526600;'achtzig Sekunden?'
68.783800;69.371900;'Alter'
70.750643;71.480800;'Das muss nicht sein'
76.449000;77.449000;'<breathing>'
78.517400;79.125700;'Ein bisschen'
80.396468;84.279812;'Spannender und. Hat das bei Dir positive Gefühle'
84.542454;85.314745;'<filler>'
85.314745;86.421592;'hervorgebracht?'
85.425900;86.425900;'<slightlaughter>'
96.078300;97.078300;'<laughter>'
100.738685;101.289800;'Das stimmt'
103.196260;103.809091;'<breathing>'
103.812217;104.362514;'Ja, Mann'
106.237700;107.151518;'<breathing>'
107.151518;110.475900;'Ansonsten, ach, die haben die ganze Familie reingebracht, hast Du das gesehen?'
116.037558;116.465914;'<breathing>'
116.465914;119.317200;'Und die Mutter hat die ganze Zeit gebacken, eins nach dem andern.'
122.784800;123.167120;'Ja'
123.167120;125.139340;'<laughter>'
125.139340;127.225700;'war voll unnötig und angefangen hats mit Hack.'
130.713600;131.026300;'Ja'
131.026300;131.717887;'<laughter>'
131.717887;132.834114;'war fast sexuell.'
134.647500;135.647500;'<slightlaughter>'
135.647500;138.845100;'Ja, da hätte vielleicht ein bisschen mehr, hätten sie ein bisschen mehr mit reinspielen können.'
140.954100;141.968000;'Auf die Schiene'
142.515500;144.096435;'Aber, sex sells'
148.048566;151.697408;'<laughter>'
151.700535;153.986142;'oh Mann, nee'
153.986142;155.008568;'oh Mann, ja'
156.284400;157.927000;'Der Spot hat mich nicht angemacht.'
161.070100;162.287492;'<filler>'
162.287492;163.544000;'der Smart war geil.'
164.416000;165.815200;'Der war richtig geil.'
167.985000;168.597144;'<breathing>'
168.597144;170.085447;'Das erste war verstörend, auf jeden Fall'
170.085447;170.512239;'<slightlaughter>'
174.453700;175.183700;'Bis gleich'
