3.248988;4.224000;'Herr Strunk'
5.219900;6.559200;'Ich begrüße Sie'
8.759771;10.087482;'Warte mal, ich muss dich erstmal kurz'
10.087482;10.637311;'<filler>'
11.961898;13.805200;'siehst Du mich? Ah, jetzt sehe ich Dich, hervorragend.'
14.423300;16.635442;'Und, bist Du auch glücklich, dass wir den'
16.635442;16.869744;'<filler>'
16.869744;22.802500;'den Wasserhahn Werbespot bekommen haben und nicht den ersten respektive den Gaultier Werbespot?'
38.006908;40.488300;'Aber Kim, wieso hast Du Dich denn eingesaut?'
44.712200;49.906325;'Das ist insgesamt ... Ich würde diesen Wasserhahn nicht haben wollen, kein Mensch braucht einen Wasserhahn'
49.906325;53.245909;'der noch elektrische Teile hat oder Touch-Sensoren, die gehen ja schon genug kaputt'
53.245909;56.688587;'wenn sie nichts können und wenn sie jetzt auch noch dann plötzlich so einen Schmarrn können müssen.'
61.583936;66.710464;'Und der entscheidende Punkt dahinter ist, wie stell ich jetzt die Temperatur da ein. Was ist'
66.710464;71.227806;'wenn ich ... warmes oder kaltes Wasser brauche. Am Schluss ist das'
71.227806;73.752020;'Wasser zu heiß eingestellt und dann tätest du dir erstmal die Bratzen abfackeln, bevor du'
73.752020;74.480310;'<laughter>'
73.752020;74.923530;'da irgendwie'
74.923530;75.198444;'<filler>'
75.198444;76.535620;'irgendwie Wasser rauskriegst.'
82.851300;83.899700;'Und nach zehn Sekunden'
84.359000;89.084742;'Und nach zehn Sekunden war uns allen klar, wo die Pointe dieses Wasserhahns hinläuft, die Werbung war nicht spannend'
89.084742;93.492744;'die Werbung hat fünf Mal das gleiche gezeigt. Grad das sie nicht noch andere Stellen gebracht haben'
93.492744;98.481814;'wo du dreckige Hände haben kannst und froh bist, wenn du es nicht angreifen musst. Aber ansonsten muss man wirklich sagen:'
98.481814;100.383620;'ein sehr langweiliger Werbespot.'
105.446200;106.644300;'...'
107.173500;110.868580;'Aber die Musik war fröhlich, hat ein bisschen was von diesem "Zaubertrolle reibt den Stein'
110.868580;113.773924;'Wünsche werden Wahrheit sein" Erzählung von früher.'
135.180000;139.265981;'Ja der, der Smart-Werbespot hätte mir auch am besten gefallen, weil ich den Werbespot eigentlich ganz gut finde'
139.265981;142.196318;'ich sehe mich da immer mit meiner eigenen Heckschleuder am Berg hängen und nicht weiterkommen.'
163.577156;167.809300;'Grohe kommt doch aus Iserlohn, oder, das kommt doch irgendwo aus der Nähe, der Risse kommt in der Nähe da her.'
175.128000;175.445300;'Mhm, ja'
