3.242500;4.406000;'Hi Simone'
5.569500;6.866500;'Schön, dass wir uns sehen.'
19.190333;20.412970;'<laughter>'
20.412970;22.106300;'Ja, war war es für mich auch'
29.545000;30.349538;'<laughter>'
30.349538;33.215119;'Ja ... und dann am Ende irgendwie,'
33.215119;33.690112;'<filler>'
33.690112;35.749455;'ich weiß nicht, warum die Hände so dreckig waren, irgendwie'
35.749455;42.871222;'sah es nach Erdöl aus, ... oder Motorenöl, oder keine Ahnung, also auf jeden Fall.'
43.318090;46.291700;'Ja das, aber, aber die Botschaft finde ich schon gut.'
46.787600;48.237200;'... Wasser sparen'
63.324035;63.567822;'Ja'
63.402159;63.708404;'<laughter>'
63.708404;63.970900;'<breathing>'
64.295895;67.595845;'ja und vor allem ich dachte die wollten auf die neue Funktion mit'
67.595845;68.020838;'<filler>'
68.020838;69.314569;'mit der Berührung'
69.314569;70.564550;'<laughter>'
70.767672;76.367586;'also wenn man den Wasserhahn aufmachen will, dann muss man nicht irgendwie das aufdrehen, sondern einfach'
76.367586;78.833174;'muss man den einfach berühren, also ich dachte, das wäre jetzt die'
78.833174;79.351916;'<laughter>'
79.351916;82.173748;'Botschaft, aber erst am Ende stand da: Wasser sparen.'
82.173748;86.040760;'<laughter>'
86.823100;87.823100;'<laughter>'
88.234500;89.234500;'<laughter>'
91.267200;92.267200;'<laughter>'
98.442250;98.755650;'ja'
98.754745;99.467234;'<laughter>'
104.084700;104.305400;'Ja'
104.305400;105.305400;'<laughter>'
111.866700;113.970138;'Ja ja, auf jeden Fall und'
113.970138;114.735752;'<filler>'
115.307618;118.513819;'ah, naja, aber die Botschaft ist gut angekommen und'
118.513819;118.920720;'<laughter>'
120.585662;121.235653;'besser als'
121.235653;121.841893;'<filler>'
121.841893;122.691880;'die erste da'
122.691880;123.354370;'<laughter>'
123.354370;124.627000;'nee, oder die dritte war es.'
125.351800;125.843630;'Ach ja'
125.843630;126.385574;'<filler>'
126.385574;128.629290;'ich glaube die erste und die dritte fand ich auch sehr'
128.629290;129.016784;'<laughter>'
129.679274;130.307389;'<filler>'
130.969879;131.613619;'unpassend.'
132.551105;133.040490;'<filler>'
133.040490;133.286400;'also'
133.286400;136.794790;'Da fand ich ist da, ist das schon immer angekommen, außer bei dem'
136.794790;137.291658;'<filler>'
137.435190;141.068400;'mit dem Parfüm, da hab ich nicht so ganz verstanden, was sie mit dem ...'
139.866800;141.629092;'<laughter>'
141.819714;144.529048;'Nur ... Geräusch war ein bisschen unangenehm.'
144.529048;145.510283;'<laughter>'
147.496200;147.820500;'Ja'
148.430800;150.033000;'Nur über das vierte reden, ja'
150.681500;155.956998;'... nur über das vierte. Ja, das Kind war ziemlich süß, mit den, mit den Farben.'
155.956998;156.785100;'<laughter>'
157.700600;158.005800;'Ja'
164.834100;166.584962;'<laughter>'
168.687000;169.331013;'Verschiedene'
169.331013;169.831400;'<filler>'
169.831400;170.577479;'Fleischsorten'
170.577479;170.975800;'<laughter>'
172.177500;172.578000;'Ja'
174.371000;174.997300;'Das war es auch'
