1.480800;2.357900;'Hallo'
3.524000;4.524000;'<laughter>'
5.998300;6.998300;'<laughter>'
7.722800;10.609500;'Ja, wie fandest Du das letzte Video?'
20.569421;21.569421;'<laughter>'
34.565200;37.291821;'Echt jetzt? Achso ja ja. Ja ich muss sagen'
37.291821;38.216669;'<slightlaughter>'
38.216669;38.806336;'ich fand es'
38.806336;39.315312;'<filler>'
39.315312;41.878815;'etwas komisch, also'
41.878815;42.816076;'<filler>'
43.656630;43.958169;'<filler>'
43.958169;48.898963;'weiß auch nicht. Also ich ich fand das war irgendwann sehr lang und,'
48.898963;49.730705;'<filler>'
49.730705;55.323236;'ja, wie Du schon gesagt hast, man hat sehr viel gezeigt'
55.323236;55.782557;'<filler>'
55.782557;62.771670;'was man so, alles abwaschen kann und ja, das hat mich etwas verwirrend'
62.771670;63.442028;'<laughter>'
63.442028;65.550200;'also ich ich dachte irgendwie es kommt noch was.'
69.749000;75.446420;'Also ich ich fand die Musik im Hintergrund auch so ein bisschen nicht ironisch aber so'
75.446420;76.999750;'also die hat so was sehr'
78.165400;79.946515;'<laughter>'
81.764400;82.379670;'Ja doch,'
82.379670;83.018993;'<filler>'
83.972200;84.576100;'ja'
90.143200;90.986700;'Ja'
94.791900;95.743400;'<laughter>'
99.646800;99.888300;'Du,'
99.888300;100.386256;'<filler>'
100.386256;104.197371;'ging es jetzt um diesen Wasserhahn, dass man eben'
104.197371;107.980555;'wenn man dreckige Hände hat das nicht anfassen muss dann jetzt, sondern oder ging es'
107.980555;109.802317;'weil irgendwann stand da am Ende irgendwie'
109.802317;110.314397;'<filler>'
110.702336;114.153443;'irgendwas mit Wasser und dann war ich verwirrt ob es dann vielleicht nicht um das Wasser'
114.159651;114.960357;'gehen sollte, aber'
114.249652;114.826906;'<slightlaughter>'
123.364672;126.272665;'Ja also, wie gesagt, war interessant'
126.272665;127.332700;'<laughter>'
128.757300;129.757300;'<laughter>'
131.006700;131.437800;'Ja'
134.999745;136.093000;'<laughter>'
141.821269;148.230025;'Offensichtlich, ja, also, ja also ich ich bin etwas verwirrt, ja'
148.230025;151.588360;'also war etwas verwirrend, find ich, nach einer Zeit.'
156.724400;157.022279;'Ja ja'
157.022279;157.942800;'<laughter>'
161.991600;162.497800;'Mhm'
165.909300;166.846500;'Ja, das stimmt'
169.163225;170.752224;'Ja, die Musik hat es rausgerissen'
170.752224;171.663900;'<laughter>'
