'Train_27';0.000000;2.603771e-001;2.409282e+001;-1.289207e+001;8.024458e-002;2.070771e-002;1.788842e-002;-2.816256e+001;-1.159303e+001;6.640545e+000;-1.588488e+001;0;0;0;0;0;0;1.448612e+003;5.556072e+002;-201;2.366503e+003;-201;3.537518e+003;-201
'Train_27';0.010000;2.781707e-001;2.119366e+001;-1.236761e+001;7.152607e-002;1.755316e-002;3.946941e-002;-2.569604e+001;-7.049450e+000;6.900101e+000;-1.221850e+001;0;0;0;0;0;0;1.418814e+003;6.951023e+002;-201;2.360444e+003;-201;3.524838e+003;-201
'Train_27';0.020000;2.977116e-001;1.795067e+001;-9.677486e+000;5.887623e-002;1.534649e-002;5.491164e-002;-2.338702e+001;-2.406077e+000;8.356710e+000;-6.348480e+000;0;0;0;0;0;0;9.537131e+002;6.611537e+002;-201;2.199905e+003;-201;3.058541e+003;-201
'Train_27';0.030000;2.926017e-001;1.637328e+001;-7.239827e+000;5.773451e-002;1.918655e-002;5.158911e-002;-2.182607e+001;-2.314017e+000;1.155056e+001;2.585757e-001;0;0;0;0;0;0;7.059938e+002;5.417604e+002;-201;2.075130e+003;-201;2.622150e+003;-201
'Train_27';0.040000;2.981227e-001;1.382656e+001;-2.976183e+000;5.256197e-002;1.968499e-002;4.753771e-002;-1.860299e+001;-1.582454e+000;1.589142e+001;5.663498e+000;0;0;0;0;0;0;4.460162e+002;2.633384e+002;-201;1.558130e+003;-201;2.137984e+003;-201
'Train_27';0.050000;3.006929e-001;1.318067e+001;-4.754781e+000;3.746178e-002;1.772018e-002;5.367018e-002;-1.677011e+001;-2.492252e+000;1.661888e+001;6.364683e+000;0;0;0;0;0;0;5.776111e+002;1.947291e+002;-201;1.496312e+003;-201;2.367446e+003;-201
'Train_27';0.060000;2.997920e-001;1.373370e+001;-7.496016e+000;3.407840e-002;1.203855e-002;6.169392e-002;-1.692382e+001;-2.260486e+000;1.534209e+001;4.022561e+000;0;0;0;0;0;0;5.572437e+002;1.415962e+002;-201;1.465978e+003;-201;2.605773e+003;-201
'Train_27';0.070000;2.961748e-001;1.470332e+001;-9.932976e+000;5.231528e-002;1.026768e-002;5.998486e-002;-1.707676e+001;-4.199978e+000;1.333252e+001;1.040129e+000;0;0;0;0;0;0;5.350414e+002;1.500893e+002;-201;1.798407e+003;-201;2.924425e+003;-201
'Train_27';0.080000;2.944351e-001;1.492258e+001;-9.924454e+000;7.295593e-002;7.042265e-003;5.358909e-002;-1.771691e+001;-3.803331e+000;1.356746e+001;-2.218319e+000;0;0;0;0;0;0;5.420178e+002;1.016930e+002;-201;1.864596e+003;-201;2.957447e+003;-201
'Train_27';0.090000;2.835156e-001;1.496970e+001;-6.352442e+000;8.738435e-002;5.564110e-003;4.945925e-002;-1.771237e+001;-4.631358e+000;1.558824e+001;-2.556770e+000;0;0;0;0;0;0;4.955954e+002;1.522776e+002;-201;2.025095e+003;-201;3.063452e+003;-201
'Train_27';0.100000;2.692084e-001;1.493484e+001;-6.924621e+000;8.476221e-002;2.898501e-003;4.481318e-002;-1.857421e+001;-1.423529e+000;1.888000e+001;-3.680067e+000;0;0;0;0;0;0;5.238774e+002;7.368261e+002;-201;1.673099e+003;-201;2.913735e+003;-201
'Train_27';0.110000;2.544835e-001;1.464044e+001;-7.171607e+000;8.878335e-002;5.937658e-003;4.569221e-002;-1.807070e+001;2.484439e-001;1.995219e+001;-2.022161e+000;0;0;0;0;0;0;5.448555e+002;7.650574e+002;-201;1.640220e+003;-201;2.905689e+003;-201
'Train_27';0.120000;2.446146e-001;1.351861e+001;-7.370373e+000;8.836246e-002;7.053912e-003;4.116927e-002;-1.717129e+001;2.114566e+000;1.762000e+001;-6.136307e-001;0;0;0;0;0;0;7.438425e+002;7.069205e+002;-201;1.653655e+003;-201;2.895898e+003;-201
'Train_27';0.130000;2.423118e-001;1.319592e+001;-7.541924e+000;8.060642e-002;9.039823e-003;4.221316e-002;-1.682641e+001;-5.697306e-002;1.374260e+001;1.797068e+000;0;0;0;0;0;0;7.224157e+002;1.219841e+002;-201;1.793546e+003;-201;2.842527e+003;-201
'Train_27';0.140000;2.425241e-001;1.155767e+001;-5.123761e+000;8.292497e-002;6.521783e-003;3.693983e-002;-1.445426e+001;-1.493667e+000;1.345901e+001;1.691458e+000;0;0;0;0;0;0;8.598425e+002;8.830772e+001;-201;1.962983e+003;-201;3.005370e+003;-201
'Train_27';0.150000;2.417061e-001;1.211485e+001;-7.072079e+000;8.948187e-002;1.041315e-002;3.451315e-002;-1.450740e+001;-3.701474e+000;1.607827e+001;-1.974041e-001;0;0;0;0;0;0;5.879277e+002;4.052423e+002;-201;1.468102e+003;-201;2.713516e+003;-201
'Train_27';0.160000;2.472958e-001;1.366747e+001;-6.679237e+000;8.734518e-002;1.389311e-002;3.566676e-002;-1.579396e+001;-5.155992e+000;1.567641e+001;-3.670810e+000;0;0;0;0;0;0;4.432473e+002;3.627310e+002;-201;1.611936e+003;-201;2.587081e+003;-201
'Train_27';0.170000;2.329225e-001;1.403658e+001;-5.634735e+000;6.603578e-002;1.421473e-002;3.981165e-002;-1.744977e+001;-7.413921e+000;1.072136e+001;-5.011143e+000;0;0;0;0;0;0;4.732861e+002;5.602530e+002;-201;1.603553e+003;-201;2.551452e+003;-201
'Train_27';0.180000;2.096947e-001;1.401639e+001;-5.405547e+000;5.487429e-002;1.283183e-002;3.724094e-002;-1.737991e+001;-6.717070e+000;8.571708e+000;-3.518223e+000;0;0;0;0;0;0;5.814160e+002;2.258523e+002;-201;1.864457e+003;-201;2.469850e+003;-201
'Train_27';0.190000;1.902124e-001;1.247559e+001;-6.141136e+000;3.996829e-002;5.308629e-003;3.423935e-002;-1.571361e+001;-4.724458e+000;8.181686e+000;-8.703151e+000;0;0;0;0;0;0;6.267001e+002;4.241317e+002;-201;1.754942e+003;-201;2.669202e+003;-201
'Train_27';0.200000;1.752151e-001;1.205588e+001;-9.201258e+000;6.120324e-002;3.363181e-003;2.838799e-002;-1.316678e+001;-8.704997e-001;1.058363e+001;-1.424447e+001;0;0;0;0;0;0;4.081795e+002;3.252230e+002;-201;1.491293e+003;-201;2.373873e+003;-201
'Train_27';0.210000;1.750376e-001;9.181629e+000;-7.817444e+000;5.737591e-002;-1.198046e-003;2.725390e-002;-1.074129e+001;1.509249e+000;5.634983e+000;-2.357237e+001;0;0;0;0;0;0;3.973940e+002;3.953159e+002;-201;1.473071e+003;-201;2.468716e+003;-201
'Train_27';0.220000;1.593996e-001;6.744753e+000;-5.152677e+000;6.553338e-002;-8.929141e-004;2.693123e-002;-8.433402e+000;1.904711e+000;2.301810e+000;-2.449205e+001;0;0;0;0;0;0;4.189460e+002;3.123701e+002;-201;1.568818e+003;-201;2.406063e+003;-201
