Devel_11;0.0;0;0
Devel_11;0.1;0;0
Devel_11;0.2;0;0
Devel_11;0.3;0;0
Devel_11;0.4;0;0
Devel_11;0.5;0;0
Devel_11;0.6;0;0
Devel_11;0.7;0;0
Devel_11;0.8;0;0
Devel_11;0.9;0;0
Devel_11;1.0;0;0
Devel_11;1.1;0;0
Devel_11;1.2;0;0
Devel_11;1.3;0;0
Devel_11;1.4;0;0
Devel_11;1.5;0;0
Devel_11;1.6;0;0
Devel_11;1.7;0;0
Devel_11;1.8;0;0
Devel_11;1.9;0;0
Devel_11;2.0;0;0
Devel_11;2.1;0;0
Devel_11;2.2;0;0
Devel_11;2.3;0;0
Devel_11;2.4;0;0
Devel_11;2.5;0;0
Devel_11;2.6;0;0
Devel_11;2.7;0;0
Devel_11;2.8;0;0
Devel_11;2.9;0;0
Devel_11;3.0;0;0
Devel_11;3.1;0;0
Devel_11;3.2;0;0
Devel_11;3.3;0;0
Devel_11;3.4;0;0
Devel_11;3.5;0;0
Devel_11;3.6;0;0
Devel_11;3.7;0;0
Devel_11;3.8;0;0
Devel_11;3.9;0;0
Devel_11;4.0;0;0
Devel_11;4.1;0;0
Devel_11;4.2;0;0
Devel_11;4.3;0;0
Devel_11;4.4;0;0
Devel_11;4.5;0;0
Devel_11;4.6;0;0
Devel_11;4.7;0;0
Devel_11;4.8;0;0
Devel_11;4.9;0;0
Devel_11;5.0;0;0
Devel_11;5.1;0;0
Devel_11;5.2;0;0
Devel_11;5.3;0;0
Devel_11;5.4;0;0
Devel_11;5.5;0;0
Devel_11;5.6;0;0
Devel_11;5.7;0;0
Devel_11;5.8;0;0
Devel_11;5.9;0;0
Devel_11;6.0;0;0
Devel_11;6.1;0;0
Devel_11;6.2;0;0
Devel_11;6.3;0;0
Devel_11;6.4;0;0
Devel_11;6.5;0;0
Devel_11;6.6;0;0
Devel_11;6.7;0;0
Devel_11;6.8;0;0
Devel_11;6.9;0;0
Devel_11;7.0;0;0
Devel_11;7.1;0;0
Devel_11;7.2;0;0
Devel_11;7.3;0;0
Devel_11;7.4;0;0
Devel_11;7.5;0;0
Devel_11;7.6;0;0
Devel_11;7.7;0;0
Devel_11;7.8;0;0
Devel_11;7.9;0;0
Devel_11;8.0;0;0
Devel_11;8.1;0;0
Devel_11;8.2;0;0
Devel_11;8.3;0;0
Devel_11;8.4;0;0
Devel_11;8.5;0;0
Devel_11;8.6;0;0
Devel_11;8.7;0;0
Devel_11;8.8;0;0
Devel_11;8.9;0;0
Devel_11;9.0;0;0
Devel_11;9.1;0;0
Devel_11;9.2;0;0
Devel_11;9.3;0;0
Devel_11;9.4;0;0
Devel_11;9.5;0;0
Devel_11;9.6;0;0
Devel_11;9.7;0;0
Devel_11;9.8;0;0
Devel_11;9.9;0;0
Devel_11;10.0;0;0
Devel_11;10.1;0;0
Devel_11;10.2;0;0
Devel_11;10.3;0;0
Devel_11;10.4;0;0
Devel_11;10.5;0;0
Devel_11;10.6;0;0
Devel_11;10.7;0;0
Devel_11;10.8;0;0
Devel_11;10.9;0;0
Devel_11;11.0;0;0
Devel_11;11.1;0;0
Devel_11;11.2;0;0
Devel_11;11.3;0;0
Devel_11;11.4;0;0
Devel_11;11.5;0;0
Devel_11;11.6;0;0
Devel_11;11.7;0;0
Devel_11;11.8;0;0
Devel_11;11.9;0;0
Devel_11;12.0;0;0
Devel_11;12.1;0;0
Devel_11;12.2;0;0
Devel_11;12.3;0;0
Devel_11;12.4;0;0
Devel_11;12.5;0;0
Devel_11;12.6;0;0
Devel_11;12.7;0;0
Devel_11;12.8;0;0
Devel_11;12.9;0;0
Devel_11;13.0;0;0
Devel_11;13.1;0;0
Devel_11;13.2;0;0
Devel_11;13.3;0;0
Devel_11;13.4;0;0
Devel_11;13.5;0;0
Devel_11;13.6;0;0
Devel_11;13.7;0;0
Devel_11;13.8;0;0
Devel_11;13.9;0;0
Devel_11;14.0;0;0
Devel_11;14.1;0;0
Devel_11;14.2;0;1
Devel_11;14.3;0;1
Devel_11;14.4;0;1
Devel_11;14.5;0;1
Devel_11;14.6;0;1
Devel_11;14.7;0;1
Devel_11;14.8;0;1
Devel_11;14.9;0;1
Devel_11;15.0;0;1
Devel_11;15.1;0;1
Devel_11;15.2;0;1
Devel_11;15.3;0;1
Devel_11;15.4;0;1
Devel_11;15.5;0;1
Devel_11;15.6;0;1
Devel_11;15.7;0;1
Devel_11;15.8;0;1
Devel_11;15.9;0;1
Devel_11;16.0;0;1
Devel_11;16.1;0;1
Devel_11;16.2;0;1
Devel_11;16.3;0;1
Devel_11;16.4;0;1
Devel_11;16.5;0;1
Devel_11;16.6;0;1
Devel_11;16.7;0;1
Devel_11;16.8;0;1
Devel_11;16.9;0;1
Devel_11;17.0;0;1
Devel_11;17.1;0;1
Devel_11;17.2;0;1
Devel_11;17.3;0;1
Devel_11;17.4;0;1
Devel_11;17.5;0;1
Devel_11;17.6;0;1
Devel_11;17.7;0;1
Devel_11;17.8;0;1
Devel_11;17.9;0;1
Devel_11;18.0;0;1
Devel_11;18.1;0;1
Devel_11;18.2;0;1
Devel_11;18.3;0;1
Devel_11;18.4;0;1
Devel_11;18.5;0;1
Devel_11;18.6;0;1
Devel_11;18.7;0;1
Devel_11;18.8;0;1
Devel_11;18.9;0;1
Devel_11;19.0;0;1
Devel_11;19.1;0;1
Devel_11;19.2;0;1
Devel_11;19.3;0;1
Devel_11;19.4;0;1
Devel_11;19.5;0;1
Devel_11;19.6;0;1
Devel_11;19.7;0;1
Devel_11;19.8;0;1
Devel_11;19.9;0;1
Devel_11;20.0;0;1
Devel_11;20.1;0;1
Devel_11;20.2;0;1
Devel_11;20.3;0;1
Devel_11;20.4;0;1
Devel_11;20.5;0;1
Devel_11;20.6;0;1
Devel_11;20.7;0;1
Devel_11;20.8;0;1
Devel_11;20.9;0;1
Devel_11;21.0;0;1
Devel_11;21.1;0;1
Devel_11;21.2;0;1
Devel_11;21.3;0;1
Devel_11;21.4;0;1
Devel_11;21.5;0;1
Devel_11;21.6;0;1
Devel_11;21.7;0;1
Devel_11;21.8;0;1
Devel_11;21.9;0;1
Devel_11;22.0;0;1
Devel_11;22.1;0;1
Devel_11;22.2;0;1
Devel_11;22.3;1;1
Devel_11;22.4;1;1
Devel_11;22.5;1;1
Devel_11;22.6;1;1
Devel_11;22.7;1;1
Devel_11;22.8;1;1
Devel_11;22.9;1;1
Devel_11;23.0;1;1
Devel_11;23.1;1;1
Devel_11;23.2;1;1
Devel_11;23.3;1;1
Devel_11;23.4;1;1
Devel_11;23.5;1;1
Devel_11;23.6;0;1
Devel_11;23.7;0;1
Devel_11;23.8;0;1
Devel_11;23.9;0;1
Devel_11;24.0;0;1
Devel_11;24.1;0;1
Devel_11;24.2;0;1
Devel_11;24.3;0;1
Devel_11;24.4;0;1
Devel_11;24.5;0;1
Devel_11;24.6;0;1
Devel_11;24.7;0;1
Devel_11;24.8;0;1
Devel_11;24.9;0;1
Devel_11;25.0;0;1
Devel_11;25.1;0;1
Devel_11;25.2;0;1
Devel_11;25.3;0;1
Devel_11;25.4;0;1
Devel_11;25.5;0;1
Devel_11;25.6;0;1
Devel_11;25.7;0;1
Devel_11;25.8;0;1
Devel_11;25.9;0;1
Devel_11;26.0;0;1
Devel_11;26.1;0;1
Devel_11;26.2;0;1
Devel_11;26.3;0;1
Devel_11;26.4;0;1
Devel_11;26.5;0;1
Devel_11;26.6;0;1
Devel_11;26.7;0;1
Devel_11;26.8;0;1
Devel_11;26.9;0;1
Devel_11;27.0;0;1
Devel_11;27.1;0;1
Devel_11;27.2;0;1
Devel_11;27.3;0;1
Devel_11;27.4;0;1
Devel_11;27.5;0;1
Devel_11;27.6;0;1
Devel_11;27.7;0;1
Devel_11;27.8;0;1
Devel_11;27.9;0;1
Devel_11;28.0;0;1
Devel_11;28.1;0;1
Devel_11;28.2;0;1
Devel_11;28.3;0;1
Devel_11;28.4;0;1
Devel_11;28.5;0;1
Devel_11;28.6;0;1
Devel_11;28.7;0;1
Devel_11;28.8;0;1
Devel_11;28.9;0;1
Devel_11;29.0;0;1
Devel_11;29.1;0;1
Devel_11;29.2;0;1
Devel_11;29.3;0;1
Devel_11;29.4;0;1
Devel_11;29.5;0;1
Devel_11;29.6;0;1
Devel_11;29.7;0;1
Devel_11;29.8;0;1
Devel_11;29.9;0;1
Devel_11;30.0;0;1
Devel_11;30.1;0;1
Devel_11;30.2;0;1
Devel_11;30.3;0;1
Devel_11;30.4;0;1
Devel_11;30.5;0;1
Devel_11;30.6;0;1
Devel_11;30.7;0;1
Devel_11;30.8;0;1
Devel_11;30.9;0;1
Devel_11;31.0;0;1
Devel_11;31.1;0;1
Devel_11;31.2;0;1
Devel_11;31.3;0;1
Devel_11;31.4;0;1
Devel_11;31.5;0;1
Devel_11;31.6;0;1
Devel_11;31.7;0;1
Devel_11;31.8;0;1
Devel_11;31.9;0;1
Devel_11;32.0;0;1
Devel_11;32.1;0;1
Devel_11;32.2;0;1
Devel_11;32.3;0;1
Devel_11;32.4;0;1
Devel_11;32.5;0;1
Devel_11;32.6;0;1
Devel_11;32.7;0;1
Devel_11;32.8;0;1
Devel_11;32.9;0;1
Devel_11;33.0;0;1
Devel_11;33.1;0;1
Devel_11;33.2;0;1
Devel_11;33.3;0;1
Devel_11;33.4;0;1
Devel_11;33.5;0;1
Devel_11;33.6;0;1
Devel_11;33.7;0;1
Devel_11;33.8;0;1
Devel_11;33.9;0;1
Devel_11;34.0;0;1
Devel_11;34.1;0;1
Devel_11;34.2;0;1
Devel_11;34.3;0;0
Devel_11;34.4;0;0
Devel_11;34.5;0;0
Devel_11;34.6;0;0
Devel_11;34.7;0;0
Devel_11;34.8;0;0
Devel_11;34.9;0;0
Devel_11;35.0;0;1
Devel_11;35.1;0;1
Devel_11;35.2;0;0
Devel_11;35.3;0;0
Devel_11;35.4;0;0
Devel_11;35.5;0;0
Devel_11;35.6;0;0
Devel_11;35.7;0;0
Devel_11;35.8;0;0
Devel_11;35.9;0;0
Devel_11;36.0;0;0
Devel_11;36.1;0;0
Devel_11;36.2;0;0
Devel_11;36.3;0;0
Devel_11;36.4;0;0
Devel_11;36.5;0;0
Devel_11;36.6;0;0
Devel_11;36.7;0;0
Devel_11;36.8;0;0
Devel_11;36.9;0;0
Devel_11;37.0;0;0
Devel_11;37.1;0;0
Devel_11;37.2;0;0
Devel_11;37.3;0;0
Devel_11;37.4;0;0
Devel_11;37.5;0;0
Devel_11;37.6;0;0
Devel_11;37.7;0;0
Devel_11;37.8;0;0
Devel_11;37.9;0;1
Devel_11;38.0;0;1
Devel_11;38.1;0;1
Devel_11;38.2;0;1
Devel_11;38.3;0;1
Devel_11;38.4;0;1
Devel_11;38.5;0;1
Devel_11;38.6;0;1
Devel_11;38.7;0;1
Devel_11;38.8;0;1
Devel_11;38.9;0;1
Devel_11;39.0;0;1
Devel_11;39.1;0;1
Devel_11;39.2;0;1
Devel_11;39.3;0;1
Devel_11;39.4;0;1
Devel_11;39.5;0;1
Devel_11;39.6;0;1
Devel_11;39.7;0;1
Devel_11;39.8;0;1
Devel_11;39.9;0;1
Devel_11;40.0;0;1
Devel_11;40.1;0;1
Devel_11;40.2;0;1
Devel_11;40.3;0;1
Devel_11;40.4;0;1
Devel_11;40.5;0;1
Devel_11;40.6;0;1
Devel_11;40.7;0;1
Devel_11;40.8;0;1
Devel_11;40.9;0;1
Devel_11;41.0;0;1
Devel_11;41.1;0;1
Devel_11;41.2;0;1
Devel_11;41.3;0;1
Devel_11;41.4;0;1
Devel_11;41.5;0;1
Devel_11;41.6;0;1
Devel_11;41.7;0;1
Devel_11;41.8;0;1
Devel_11;41.9;0;1
Devel_11;42.0;0;1
Devel_11;42.1;0;1
Devel_11;42.2;0;1
Devel_11;42.3;0;1
Devel_11;42.4;0;1
Devel_11;42.5;0;1
Devel_11;42.6;0;1
Devel_11;42.7;0;1
Devel_11;42.8;0;1
Devel_11;42.9;0;1
Devel_11;43.0;0;1
Devel_11;43.1;0;1
Devel_11;43.2;0;1
Devel_11;43.3;0;1
Devel_11;43.4;0;1
Devel_11;43.5;0;1
Devel_11;43.6;0;1
Devel_11;43.7;0;1
Devel_11;43.8;0;1
Devel_11;43.9;0;1
Devel_11;44.0;0;1
Devel_11;44.1;0;1
Devel_11;44.2;0;1
Devel_11;44.3;0;1
Devel_11;44.4;0;1
Devel_11;44.5;0;1
Devel_11;44.6;0;1
Devel_11;44.7;0;1
Devel_11;44.8;0;1
Devel_11;44.9;0;1
Devel_11;45.0;1;1
Devel_11;45.1;1;1
Devel_11;45.2;1;1
Devel_11;45.3;1;1
Devel_11;45.4;1;1
Devel_11;45.5;1;1
Devel_11;45.6;1;1
Devel_11;45.7;1;1
Devel_11;45.8;1;1
Devel_11;45.9;1;1
Devel_11;46.0;0;1
Devel_11;46.1;0;1
Devel_11;46.2;0;1
Devel_11;46.3;0;1
Devel_11;46.4;0;1
Devel_11;46.5;0;1
Devel_11;46.6;0;1
Devel_11;46.7;0;1
Devel_11;46.8;0;1
Devel_11;46.9;0;1
Devel_11;47.0;0;1
Devel_11;47.1;0;1
Devel_11;47.2;0;1
Devel_11;47.3;0;1
Devel_11;47.4;0;1
Devel_11;47.5;0;1
Devel_11;47.6;0;1
Devel_11;47.7;0;1
Devel_11;47.8;0;1
Devel_11;47.9;0;1
Devel_11;48.0;0;1
Devel_11;48.1;0;1
Devel_11;48.2;0;1
Devel_11;48.3;0;1
Devel_11;48.4;0;1
Devel_11;48.5;0;1
Devel_11;48.6;0;1
Devel_11;48.7;0;1
Devel_11;48.8;0;1
Devel_11;48.9;0;1
Devel_11;49.0;0;1
Devel_11;49.1;0;1
Devel_11;49.2;0;1
Devel_11;49.3;0;1
Devel_11;49.4;0;1
Devel_11;49.5;0;1
Devel_11;49.6;0;1
Devel_11;49.7;0;1
Devel_11;49.8;0;1
Devel_11;49.9;0;1
Devel_11;50.0;0;1
Devel_11;50.1;0;1
Devel_11;50.2;0;1
Devel_11;50.3;0;1
Devel_11;50.4;0;1
Devel_11;50.5;0;1
Devel_11;50.6;0;1
Devel_11;50.7;0;1
Devel_11;50.8;0;1
Devel_11;50.9;0;1
Devel_11;51.0;0;1
Devel_11;51.1;0;1
Devel_11;51.2;0;1
Devel_11;51.3;0;1
Devel_11;51.4;0;1
Devel_11;51.5;0;1
Devel_11;51.6;0;1
Devel_11;51.7;0;1
Devel_11;51.8;0;0
Devel_11;51.9;0;0
Devel_11;52.0;0;0
Devel_11;52.1;0;0
Devel_11;52.2;0;0
Devel_11;52.3;0;0
Devel_11;52.4;0;0
Devel_11;52.5;0;0
Devel_11;52.6;0;0
Devel_11;52.7;0;0
Devel_11;52.8;0;0
Devel_11;52.9;0;1
Devel_11;53.0;0;1
Devel_11;53.1;0;1
Devel_11;53.2;0;1
Devel_11;53.3;0;1
Devel_11;53.4;0;1
Devel_11;53.5;0;1
Devel_11;53.6;0;1
Devel_11;53.7;0;1
Devel_11;53.8;0;1
Devel_11;53.9;0;0
Devel_11;54.0;0;0
Devel_11;54.1;0;0
Devel_11;54.2;0;0
Devel_11;54.3;0;0
Devel_11;54.4;0;0
Devel_11;54.5;0;0
Devel_11;54.6;0;0
Devel_11;54.7;0;0
Devel_11;54.8;0;0
Devel_11;54.9;0;0
Devel_11;55.0;0;0
Devel_11;55.1;0;0
Devel_11;55.2;0;0
Devel_11;55.3;0;0
Devel_11;55.4;0;0
Devel_11;55.5;0;0
Devel_11;55.6;0;0
Devel_11;55.7;0;0
Devel_11;55.8;0;0
Devel_11;55.9;0;0
Devel_11;56.0;0;0
Devel_11;56.1;0;0
Devel_11;56.2;0;0
Devel_11;56.3;0;0
Devel_11;56.4;0;0
Devel_11;56.5;0;0
Devel_11;56.6;0;0
Devel_11;56.7;0;0
Devel_11;56.8;0;0
Devel_11;56.9;0;0
Devel_11;57.0;0;0
Devel_11;57.1;0;0
Devel_11;57.2;0;0
Devel_11;57.3;0;0
Devel_11;57.4;0;0
Devel_11;57.5;0;0
Devel_11;57.6;0;0
Devel_11;57.7;1;0
Devel_11;57.8;1;0
Devel_11;57.9;1;0
Devel_11;58.0;1;0
Devel_11;58.1;1;0
Devel_11;58.2;1;0
Devel_11;58.3;1;0
Devel_11;58.4;1;0
Devel_11;58.5;1;0
Devel_11;58.6;1;0
Devel_11;58.7;1;0
Devel_11;58.8;1;0
Devel_11;58.9;1;0
Devel_11;59.0;1;0
Devel_11;59.1;1;0
Devel_11;59.2;1;0
Devel_11;59.3;1;0
Devel_11;59.4;0;0
Devel_11;59.5;0;0
Devel_11;59.6;0;0
Devel_11;59.7;0;0
Devel_11;59.8;0;0
Devel_11;59.9;0;0
Devel_11;60.0;0;0
Devel_11;60.1;0;0
Devel_11;60.2;0;0
Devel_11;60.3;0;0
Devel_11;60.4;0;0
Devel_11;60.5;0;0
Devel_11;60.6;0;0
Devel_11;60.7;0;0
Devel_11;60.8;0;0
Devel_11;60.9;0;0
Devel_11;61.0;0;0
Devel_11;61.1;0;0
Devel_11;61.2;0;0
Devel_11;61.3;0;0
Devel_11;61.4;0;0
Devel_11;61.5;0;0
Devel_11;61.6;0;0
Devel_11;61.7;0;0
Devel_11;61.8;0;0
Devel_11;61.9;0;0
Devel_11;62.0;0;0
Devel_11;62.1;0;0
Devel_11;62.2;0;0
Devel_11;62.3;0;0
Devel_11;62.4;0;0
Devel_11;62.5;0;0
Devel_11;62.6;0;0
Devel_11;62.7;0;0
Devel_11;62.8;0;0
Devel_11;62.9;0;0
Devel_11;63.0;0;0
Devel_11;63.1;0;0
Devel_11;63.2;0;0
Devel_11;63.3;0;0
Devel_11;63.4;0;0
Devel_11;63.5;0;0
Devel_11;63.6;0;0
Devel_11;63.7;0;0
Devel_11;63.8;0;0
Devel_11;63.9;0;0
Devel_11;64.0;0;0
Devel_11;64.1;0;0
Devel_11;64.2;0;0
Devel_11;64.3;0;0
Devel_11;64.4;0;0
Devel_11;64.5;0;0
Devel_11;64.6;0;0
Devel_11;64.7;0;0
Devel_11;64.8;0;0
Devel_11;64.9;0;0
Devel_11;65.0;0;0
Devel_11;65.1;0;0
Devel_11;65.2;0;0
Devel_11;65.3;0;0
Devel_11;65.4;0;0
Devel_11;65.5;0;0
Devel_11;65.6;0;0
Devel_11;65.7;0;0
Devel_11;65.8;0;0
Devel_11;65.9;0;0
Devel_11;66.0;0;0
Devel_11;66.1;0;0
Devel_11;66.2;0;0
Devel_11;66.3;0;0
Devel_11;66.4;0;0
Devel_11;66.5;0;0
Devel_11;66.6;0;0
Devel_11;66.7;0;0
Devel_11;66.8;0;0
Devel_11;66.9;0;0
Devel_11;67.0;0;0
Devel_11;67.1;0;0
Devel_11;67.2;0;0
Devel_11;67.3;0;0
Devel_11;67.4;0;0
Devel_11;67.5;0;0
Devel_11;67.6;0;0
Devel_11;67.7;0;0
Devel_11;67.8;0;0
Devel_11;67.9;0;0
Devel_11;68.0;0;0
Devel_11;68.1;0;0
Devel_11;68.2;0;0
Devel_11;68.3;0;0
Devel_11;68.4;0;0
Devel_11;68.5;0;0
Devel_11;68.6;0;1
Devel_11;68.7;0;1
Devel_11;68.8;0;1
Devel_11;68.9;0;1
Devel_11;69.0;0;1
Devel_11;69.1;0;1
Devel_11;69.2;0;1
Devel_11;69.3;0;1
Devel_11;69.4;0;1
Devel_11;69.5;0;1
Devel_11;69.6;0;1
Devel_11;69.7;0;1
Devel_11;69.8;0;1
Devel_11;69.9;0;1
Devel_11;70.0;0;1
Devel_11;70.1;0;1
Devel_11;70.2;0;1
Devel_11;70.3;0;1
Devel_11;70.4;0;1
Devel_11;70.5;0;1
Devel_11;70.6;0;1
Devel_11;70.7;0;1
Devel_11;70.8;0;1
Devel_11;70.9;0;1
Devel_11;71.0;0;1
Devel_11;71.1;0;1
Devel_11;71.2;0;1
Devel_11;71.3;0;1
Devel_11;71.4;0;1
Devel_11;71.5;0;1
Devel_11;71.6;0;1
Devel_11;71.7;0;1
Devel_11;71.8;0;1
Devel_11;71.9;0;1
Devel_11;72.0;0;1
Devel_11;72.1;0;1
Devel_11;72.2;0;1
Devel_11;72.3;0;1
Devel_11;72.4;0;1
Devel_11;72.5;0;1
Devel_11;72.6;0;1
Devel_11;72.7;0;1
Devel_11;72.8;0;1
Devel_11;72.9;0;1
Devel_11;73.0;0;1
Devel_11;73.1;0;1
Devel_11;73.2;0;1
Devel_11;73.3;0;1
Devel_11;73.4;0;1
Devel_11;73.5;0;1
Devel_11;73.6;0;1
Devel_11;73.7;0;1
Devel_11;73.8;0;1
Devel_11;73.9;0;1
Devel_11;74.0;0;1
Devel_11;74.1;0;1
Devel_11;74.2;0;1
Devel_11;74.3;0;1
Devel_11;74.4;0;1
Devel_11;74.5;0;1
Devel_11;74.6;0;1
Devel_11;74.7;0;1
Devel_11;74.8;0;1
Devel_11;74.9;0;1
Devel_11;75.0;0;1
Devel_11;75.1;0;1
