'Devel_07';0.000000;2.049187e+001;2.927622e-001;1.538792e+001;2.013521e+001;2.310452e+001;7.716609e+000;3.570487e+002;1.864932e+001;1.405691e+002;1.025295e+002;1.495495e-001;1.081563e+000;6.016022e-002;6.016022e-002;2.232071e-001;1.630469e-001;4.065743e+000;4.155673e+000;2.401113e+000;4.510040e+000;3.938986e-002;1.607119e+000;5.426997e+000;6.467659e-001;2.453770e+001;5.296853e-001;1.083013e+001;4.767982e-001;-1.665339e+000;-6.021833e+000;2.052669e-001;1.360495e+000;1.411122e+000;3.864715e-001;-2.288200e+000;-9.612901e-001;6.220905e+000;1.172235e+000;1.516334e+001;5.262871e-001;9.226443e+002;1.195017e-001;8.242244e+002;2.253301e-001;-1.896894e+002;-2.167908e-001;1.963793e+003;7.277672e-002;8.230714e+002;1.807274e-001;-1.895195e+002;-2.200220e-001;3.050802e+003;5.201511e-002;6.915458e+002;5.476484e-001;-1.897924e+002;-2.149637e-001;-5.462507e+000;-8.064101e-001;1.853779e+001;2.559077e-001;-1.104300e-002;-2.138475e+000;1.085912e-002;1.145585e+000;1.423758e-001;4.183285e-001;1.030538e+001;1.714133e-001;4.836134e+000;8.218181e-001;1.050075e+001;6.966042e-001;1.704498e+001;8.456755e-001;-8.882712e+000;1.517389e+001;5.012116e-002;3.793898e-003;6.627321e-002;1.250000e+000;1;5.250000e-002;3.699662e-002;7.400000e-001;1.037805e+000;-5.081038e+001
'Devel_07';0.100000;2.061685e+001;2.531542e-001;1.552227e+001;2.046209e+001;2.247635e+001;6.954072e+000;2.198871e+002;1.130224e+002;2.706239e+002;1.181824e+002;1.635634e-001;1.186515e+000;6.016022e-002;6.016022e-002;3.073807e-001;2.472205e-001;3.820775e+000;3.825670e+000;1.167956e+001;6.933117e+000;1.133164e-001;5.148754e+000;5.826704e+000;8.919436e-001;2.430679e+001;5.333146e-001;1.097283e+001;5.448577e-001;-1.358843e+000;-7.634911e+000;1.678614e-001;1.398199e+000;2.032421e+000;6.352546e-001;-2.840008e+000;-9.814343e-001;2.708213e-001;6.782674e+001;1.486004e+001;1.427448e+000;8.776954e+002;1.917685e-001;9.926867e+002;3.748942e-001;-1.859099e+002;-2.531113e-001;1.934891e+003;9.864549e-002;8.959569e+002;2.191269e-001;-1.860461e+002;-2.501782e-001;3.055809e+003;4.802303e-002;7.296528e+002;4.690336e-001;-1.864524e+002;-2.429975e-001;-9.795971e+000;-1.070432e+000;2.338045e+001;5.542956e-001;-2.932476e-002;-1.749417e+000;4.134095e-003;4.005759e+000;9.659062e-001;1.813996e+000;1.367612e+001;7.829334e-001;9.641974e+000;9.336990e-001;1.172562e+001;1.013443e+000;1.452355e+001;1.057095e+000;-8.811007e+000;1.512527e+001;4.944772e-002;3.621071e-003;6.612757e-002;1;1.250000e+000;5.800000e-002;3.487119e-002;7.219999e-001;9.971840e-001;-3.453955e+001
'Devel_07';0.200000;2.051722e+001;2.348620e-001;1.567497e+001;2.014335e+001;2.235837e+001;6.683397e+000;2.656673e+002;1.301268e+002;1.358524e+002;9.085722e+001;2.030333e-001;1.573560e+000;6.016022e-002;6.016022e-002;4.235233e-001;3.633631e-001;1.221889e+001;8.667414e+000;8.533563e+000;6.997468e+000;2.441773e-001;4.477103e+000;6.452416e+000;1.029884e+000;2.387521e+001;5.448714e-001;1.141305e+001;6.210291e-001;-1.777258e+000;-6.096600e+000;1.678614e-001;1.398199e+000;2.365393e+000;6.814790e-001;-2.657452e+000;-1.022897e+000;-2.643940e+000;-6.908270e+000;1.342027e+001;1.479767e+000;8.584200e+002;1.984972e-001;9.921873e+002;3.472768e-001;-1.826179e+002;-2.859499e-001;1.938892e+003;9.711944e-002;7.909232e+002;3.905049e-001;-1.829895e+002;-2.787884e-001;3.045489e+003;4.624288e-002;7.547643e+002;4.359083e-001;-1.832353e+002;-2.750349e-001;-1.037712e+001;-9.755759e-001;2.259599e+001;5.475898e-001;-2.132716e-002;-2.462206e+000;-1.030803e-003;-1.954938e+001;1.642362e+000;1.596416e+000;1.488189e+001;7.367381e-001;9.874560e+000;8.516251e-001;1.495167e+001;9.111906e-001;8.957174e+000;2.167612e+000;-8.940367e+000;1.531707e+001;4.793631e-002;3.040841e-003;1.695695e-001;1;1.500000e+000;5.666666e-002;3.197221e-002;5.900000e-001;9.090838e-001;-2.863536e+001
'Devel_07';0.300000;2.128111e+001;2.643250e-001;1.829985e+001;2.029133e+001;2.252235e+001;4.222498e+000;2.889732e+002;5.763145e+001;1.898162e+002;8.997005e+001;2.797326e-001;2.055782e+000;6.016022e-002;6.030961e-002;4.615824e-001;4.014222e-001;2.274308e+001;2.576904e+001;5.125039e+000;1.988190e+001;3.725973e-001;3.622685e+000;7.076707e+000;1.062765e+000;2.304215e+001;5.882481e-001;1.138607e+001;6.377553e-001;-2.518048e+000;-4.835351e+000;1.660572e-001;1.296361e+000;2.170295e+000;6.820824e-001;-2.381257e+000;-1.182665e+000;-3.904257e+000;-4.560963e+000;1.087423e+001;1.745696e+000;8.632249e+002;1.780116e-001;9.783483e+002;3.171390e-001;-1.776996e+002;-3.336727e-001;1.987810e+003;9.914933e-002;7.099386e+002;4.642225e-001;-1.783526e+002;-3.219472e-001;3.049904e+003;4.174286e-002;7.417115e+002;3.997735e-001;-1.785142e+002;-3.200604e-001;-1.107273e+001;-8.327459e-001;2.141558e+001;5.318395e-001;3.919596e-003;1.786699e+001;-8.627807e-003;-2.793300e+000;2.341919e+000;1.194176e+000;1.773317e+001;6.408708e-001;7.608628e+000;1.197776e+000;1.403488e+001;9.332927e-001;3.077149e-001;8.235522e+001;-8.898590e+000;1.530624e+001;4.720505e-002;2.858527e-003;1.695695e-001;1.250000e+000;1.500000e+000;7.333333e-002;4.678556e-002;5.733333e-001;8.720601e-001;-2.608156e+001
'Devel_07';0.400000;2.609419e+001;4.570503e-001;1.914693e+001;2.067460e+001;3.388892e+001;1.474199e+001;2.925763e+002;9.244048e+001;1.361933e+002;9.070567e+001;3.684672e-001;2.112043e+000;6.016022e-002;6.302480e-002;4.783075e-001;4.181473e-001;2.182474e+001;2.353746e+001;2.360937e+001;1.714079e+001;4.559708e-001;3.143611e+000;7.329679e+000;1.039513e+000;2.208431e+001;6.448543e-001;1.107039e+001;6.800988e-001;-3.802915e+000;-3.894148e+000;1.345527e-001;1.465305e+000;1.964206e+000;7.333505e-001;1.909536e-001;3.343070e+001;-1.050209e+000;-1.654095e+001;8.838379e+000;2.021597e+000;8.744155e+002;1.631043e-001;9.526148e+002;3.040609e-001;-1.731012e+002;-3.710849e-001;2.016187e+003;9.481604e-002;6.251548e+002;5.697358e-001;-1.739287e+002;-3.572292e-001;3.065213e+003;4.154221e-002;7.241335e+002;3.827702e-001;-1.738923e+002;-3.586582e-001;-1.121125e+001;-7.530639e-001;2.039747e+001;5.229990e-001;2.373770e-002;3.285606e+000;-1.433558e-002;-1.777398e+000;2.507980e+000;1.040507e+000;1.715857e+001;6.178536e-001;5.266109e+000;1.880395e+000;1.149910e+001;1.153200e+000;-9.085766e+000;-3.452910e+000;-8.854357e+000;1.529477e+001;4.643077e-002;2.665489e-003;1.695695e-001;1.250000e+000;1.500000e+000;9.000000e-002;7.831560e-002;5.566667e-001;8.350582e-001;-2.357548e+001
'Devel_07';0.500000;2.896765e+001;4.525568e-001;1.951652e+001;2.202678e+001;4.669748e+001;2.718096e+001;2.925763e+002;9.244048e+001;1.311065e+002;9.303806e+001;4.765181e-001;2.094846e+000;6.016022e-002;6.548371e-002;4.912440e-001;4.310838e-001;2.280890e+001;2.194391e+001;1.896928e+001;1.503429e+001;6.448146e-001;2.824243e+000;7.444023e+000;1.022929e+000;2.133134e+001;6.806943e-001;1.083856e+001;7.118019e-001;-5.165473e+000;-3.320581e+000;1.160085e-001;1.556170e+000;1.868214e+000;7.237729e-001;1.445827e+000;4.624934e+000;2.444410e+000;7.423299e+000;8.024610e+000;2.073739e+000;8.705367e+002;1.528827e-001;9.312642e+002;2.936254e-001;-1.684828e+002;-4.069236e-001;2.032259e+003;8.929821e-002;5.571315e+002;6.652398e-001;-1.697997e+002;-3.862718e-001;3.056769e+003;3.983202e-002;7.371461e+002;3.541498e-001;-1.693566e+002;-3.937297e-001;-1.133748e+001;-6.969103e-001;1.954691e+001;5.210948e-001;4.413988e-002;1.992022e+000;-1.755122e-002;-1.420864e+000;3.229284e+000;9.391870e-001;1.595597e+001;6.447430e-001;4.763623e+000;1.983164e+000;1.016692e+001;1.269518e+000;-1.623935e+001;-2.089652e+000;-8.807443e+000;1.528261e+001;4.560956e-002;2.460752e-003;1.695695e-001;1.750000e+000;1.500000e+000;1.066667e-001;1.133823e-001;5.400000e-001;7.980810e-001;-2.092212e+001
'Devel_07';0.600000;3.001822e+001;4.202382e-001;1.974355e+001;2.254825e+001;4.566084e+001;2.591729e+001;2.925763e+002;9.244048e+001;1.265091e+002;9.527226e+001;5.679720e-001;1.977503e+000;6.016022e-002;6.876513e-002;5.038398e-001;4.436796e-001;2.080223e+001;2.201626e+001;1.535626e+001;1.608547e+001;8.316802e-001;2.538273e+000;7.838155e+000;1.008275e+000;2.110935e+001;6.874077e-001;1.126399e+001;7.294101e-001;-5.720370e+000;-3.089198e+000;1.145155e-001;1.441326e+000;1.741595e+000;7.470250e-001;2.127978e+000;3.060385e+000;3.567098e+000;4.890101e+000;8.406942e+000;1.869893e+000;8.568107e+002;1.519146e-001;9.326713e+002;2.752004e-001;-1.642359e+002;-4.360317e-001;2.042501e+003;8.446649e-002;5.082086e+002;7.303401e-001;-1.658289e+002;-4.120561e-001;3.053697e+003;3.839689e-002;7.328184e+002;3.386078e-001;-1.651011e+002;-4.233365e-001;-1.226755e+001;-6.687663e-001;2.002941e+001;5.006719e-001;4.856965e-002;1.733458e+000;-2.039219e-002;-1.202554e+000;3.760370e+000;8.456688e-001;1.645297e+001;6.057484e-001;7.041625e+000;1.599342e+000;1.245414e+001;1.090426e+000;-1.756623e+001;-1.847354e+000;-8.757597e+000;1.526969e+001;4.473703e-002;2.243218e-003;1.695695e-001;1.750000e+000;1.500000e+000;1.233333e-001;1.495177e-001;5.233333e-001;7.611322e-001;-1.884396e+001
'Devel_07';0.700000;3.044128e+001;3.927009e-001;1.985126e+001;2.942250e+001;4.418016e+001;2.432890e+001;2.251963e+002;9.906554e+001;1.570611e+002;9.638284e+001;6.189615e-001;1.850106e+000;6.016022e-002;9.592129e-002;5.086954e-001;4.485352e-001;1.889952e+001;2.066986e+001;2.187179e+001;1.475283e+001;1.025478e+000;2.322992e+000;8.478025e+000;1.013206e+000;2.091505e+001;6.896736e-001;1.196673e+001;7.819996e-001;-5.491646e+000;-3.231702e+000;1.073853e-001;1.432423e+000;1.685954e+000;7.437183e-001;2.746903e+000;2.347519e+000;3.300831e+000;5.028418e+000;8.310125e+000;1.800032e+000;8.341309e+002;1.712585e-001;9.866221e+002;2.987407e-001;-1.601055e+002;-4.628027e-001;2.044218e+003;8.139037e-002;4.970684e+002;7.273698e-001;-1.619512e+002;-4.358753e-001;3.040700e+003;4.301296e-002;7.719688e+002;3.523386e-001;-1.611047e+002;-4.485287e-001;-1.389640e+001;-6.502748e-001;2.146006e+001;4.812089e-001;4.326700e-002;1.869013e+000;-2.096116e-002;-1.106359e+000;4.204247e+000;7.851669e-001;1.793170e+001;5.743066e-001;8.936463e+000;1.335412e+000;1.546553e+001;9.994694e-001;-1.511549e+001;-2.076170e+000;-8.704535e+000;1.525593e+001;4.380821e-002;2.011651e-003;1.695695e-001;1.750000e+000;1.500000e+000;1.400000e-001;1.861003e-001;5.066667e-001;7.242160e-001;-1.769211e+001
'Devel_07';0.800000;3.081968e+001;3.698144e-001;1.991340e+001;3.379023e+001;4.250240e+001;2.258900e+001;2.216688e+002;1.008952e+002;1.570611e+002;9.638284e+001;6.642421e-001;1.743577e+000;6.016022e-002;1.015381e-001;5.267754e-001;4.666151e-001;1.802806e+001;2.075471e+001;2.096923e+001;1.512396e+001;1.074378e+000;2.217550e+000;9.258097e+000;1.029997e+000;2.074672e+001;6.913870e-001;1.246134e+001;7.900721e-001;-4.921428e+000;-3.690257e+000;9.584979e-002;1.533396e+000;1.539917e+000;8.172727e-001;3.752274e+000;1.818116e+000;2.285960e+000;7.008223e+000;8.688062e+000;1.639475e+000;8.211868e+002;2.076114e-001;1.027112e+003;3.008002e-001;-1.562346e+002;-4.857221e-001;2.022313e+003;9.595052e-002;5.741353e+002;7.326803e-001;-1.583401e+002;-4.558513e-001;3.031031e+003;5.629393e-002;7.754233e+002;3.415780e-001;-1.575408e+002;-4.678591e-001;-1.614108e+001;-6.764592e-001;2.420097e+001;5.297857e-001;3.888382e-002;2.002978e+000;-2.042232e-002;-1.081630e+000;3.979756e+000;8.061649e-001;1.967548e+001;5.645185e-001;1.055621e+001;1.171172e+000;1.704214e+001;9.066410e-001;-1.178892e+001;-2.670178e+000;-8.647935e+000;1.524126e+001;4.281747e-002;1.764645e-003;1.695695e-001;1.750000e+000;1.500000e+000;1.566667e-001;2.229100e-001;4.900000e-001;6.873379e-001;-1.604376e+001
'Devel_07';0.900000;3.129840e+001;3.508268e-001;2.011088e+001;3.407135e+001;4.124894e+001;2.113806e+001;2.260363e+002;1.403269e+002;1.125696e+002;9.494904e+001;7.115991e-001;1.647809e+000;6.016022e-002;1.083021e-001;9.590426e-001;8.988824e-001;2.075562e+001;2.059024e+001;1.499029e+001;1.524910e+001;1.218713e+000;2.055549e+000;1.003776e+001;1.029641e+000;2.066508e+001;6.917481e-001;1.268559e+001;7.873973e-001;-4.657579e+000;-3.927841e+000;1.039359e-001;1.428591e+000;1.553191e+000;7.815958e-001;4.123919e+000;1.606237e+000;2.681337e+000;5.778093e+000;9.367604e+000;1.470797e+000;7.978602e+002;2.309789e-001;1.053077e+003;2.934195e-001;-1.527290e+002;-5.074902e-001;1.993341e+003;1.089314e-001;6.318425e+002;6.993912e-001;-1.546336e+002;-4.765270e-001;3.008928e+003;6.072402e-002;7.609037e+002;3.579142e-001;-1.536602e+002;-4.906102e-001;-1.780072e+001;-6.560821e-001;2.590009e+001;5.192055e-001;3.896216e-002;1.910567e+000;-2.082472e-002;-1.020752e+000;4.143118e+000;7.622685e-001;2.110073e+001;5.463401e-001;1.219669e+001;1.057696e+000;1.734895e+001;8.604220e-001;-1.018125e+001;-3.001576e+000;-8.587432e+000;1.522557e+001;4.175840e-002;1.500605e-003;1.695695e-001;2;1.500000e+000;1.733333e-001;2.598504e-001;4.733333e-001;6.505041e-001;-1.536888e+001
