'Train_16';0.000000;0.000000;0.000000;0.000000
'Train_16';0.100000;0.000000;0.000000;-0.001389
'Train_16';0.200000;0.000000;0.000000;-0.001395
'Train_16';0.300000;0.000000;0.000000;-0.001395
'Train_16';0.400000;0.000000;0.000000;-0.001395
'Train_16';0.500000;0.000000;0.000000;-0.001395
'Train_16';0.600000;0.000015;0.000000;-0.001395
'Train_16';0.700000;0.000000;0.000000;-0.001395
'Train_16';0.800000;0.000000;0.000000;-0.001395
'Train_16';0.900000;0.000000;0.000000;-0.001395
'Train_16';1.000000;0.000000;0.000000;-0.001395
'Train_16';1.100000;0.000000;0.000000;-0.001395
'Train_16';1.200000;0.000000;0.000000;-0.001395
'Train_16';1.300000;0.000000;0.000000;-0.001395
'Train_16';1.400000;0.000000;0.000000;-0.001395
'Train_16';1.500000;0.000000;0.000000;-0.001395
'Train_16';1.600000;0.000000;0.000000;-0.001395
'Train_16';1.700000;0.000000;0.000000;-0.001395
'Train_16';1.800000;0.000000;0.000000;-0.001395
'Train_16';1.900000;0.000000;0.000000;-0.001395
'Train_16';2.000000;0.000000;0.000000;-0.001395
'Train_16';2.100000;0.000000;0.000000;-0.001395
'Train_16';2.200000;0.000000;0.000000;-0.001395
'Train_16';2.300000;0.000000;0.000000;-0.001395
'Train_16';2.400000;0.000000;0.000000;-0.001395
'Train_16';2.500000;0.000000;0.000000;-0.001395
'Train_16';2.600000;0.000000;0.000000;-0.001395
'Train_16';2.700000;0.000000;0.000000;-0.001395
'Train_16';2.800000;0.000000;0.000000;-0.001395
'Train_16';2.900000;0.000000;0.000000;-0.001395
'Train_16';3.000000;0.000000;0.000000;-0.001395
'Train_16';3.100000;0.000000;0.000619;-0.001395
'Train_16';3.200000;0.000000;0.000619;0.000900
'Train_16';3.300000;0.000000;0.000619;0.006409
'Train_16';3.400000;0.000000;0.000619;0.013754
'Train_16';3.500000;0.000000;0.000619;0.013754
'Train_16';3.600000;0.000000;0.000619;0.013754
'Train_16';3.700000;0.000000;0.000619;0.013754
'Train_16';3.800000;0.000602;0.000619;0.013754
'Train_16';3.900000;0.016389;0.000619;0.013754
'Train_16';4.000000;0.031209;0.000619;0.013754
'Train_16';4.100000;0.031220;0.000000;0.013754
'Train_16';4.200000;0.031238;0.000000;0.013754
'Train_16';4.300000;0.033426;0.000000;0.013754
'Train_16';4.400000;0.041470;0.000000;0.013754
'Train_16';4.500000;0.041470;0.024598;0.013754
'Train_16';4.600000;0.047883;0.028409;0.013754
'Train_16';4.700000;0.047883;0.028409;0.013754
'Train_16';4.800000;0.050543;0.028409;0.013754
'Train_16';4.900000;0.058143;0.028409;0.013754
'Train_16';5.000000;0.058143;0.033289;0.013754
'Train_16';5.100000;0.058143;0.037831;0.013754
'Train_16';5.200000;0.060684;0.027437;0.013754
'Train_16';5.300000;0.068404;0.027437;0.013754
'Train_16';5.400000;0.068404;0.027437;0.013754
'Train_16';5.500000;0.068404;0.034289;0.013754
'Train_16';5.600000;0.068404;0.038857;0.013754
'Train_16';5.700000;0.068404;0.038857;0.013754
'Train_16';5.800000;0.068404;0.038857;0.013754
'Train_16';5.900000;0.075244;0.046257;0.013754
'Train_16';6.000000;0.075244;0.038495;0.013754
'Train_16';6.100000;0.075244;0.047387;0.013754
'Train_16';6.200000;0.091918;0.045655;0.013754
'Train_16';6.300000;0.091918;0.052620;0.013754
'Train_16';6.400000;0.091918;0.053593;0.013754
'Train_16';6.500000;0.091918;0.054425;0.013754
'Train_16';6.600000;0.091918;0.057725;0.013754
'Train_16';6.700000;0.091918;0.057725;0.013754
'Train_16';6.800000;0.091918;0.057725;0.013754
'Train_16';6.900000;0.091918;0.059197;0.013754
'Train_16';7.000000;0.091918;0.059197;0.013754
'Train_16';7.100000;0.091918;0.057725;0.006409
'Train_16';7.200000;0.091918;0.057725;-0.001395
'Train_16';7.300000;0.091918;0.057725;-0.001395
'Train_16';7.400000;0.091918;0.057725;-0.001395
'Train_16';7.500000;0.102178;0.058344;-0.001395
'Train_16';7.600000;0.108573;0.058344;-0.001395
'Train_16';7.700000;0.122748;0.058344;-0.001395
'Train_16';7.800000;0.119852;0.058344;-0.001395
'Train_16';7.900000;0.113431;0.058344;-0.001395
'Train_16';8.000000;0.113184;0.058344;-0.001395
'Train_16';8.100000;0.113184;0.058344;-0.001395
'Train_16';8.200000;0.113184;0.058344;-0.001395
'Train_16';8.300000;0.123358;0.058344;-0.001395
'Train_16';8.400000;0.118416;0.053239;-0.001395
'Train_16';8.500000;0.119060;0.052620;-0.001395
'Train_16';8.600000;0.117415;0.052620;-0.001395
'Train_16';8.700000;0.112285;0.052620;-0.001395
'Train_16';8.800000;0.112285;0.052620;-0.001395
'Train_16';8.900000;0.112285;0.052624;-0.001395
'Train_16';9.000000;0.112285;0.052624;-0.001395
'Train_16';9.100000;0.113039;0.052620;-0.001395
'Train_16';9.200000;0.112429;0.052620;-0.001395
'Train_16';9.300000;0.112429;0.052620;-0.001395
'Train_16';9.400000;0.105588;0.052620;-0.001395
'Train_16';9.500000;0.099254;0.052620;-0.001395
'Train_16';9.600000;0.097749;0.052620;-0.001395
'Train_16';9.700000;0.099254;0.052620;-0.001395
'Train_16';9.800000;0.095238;0.052620;-0.001395
'Train_16';9.900000;0.095560;0.052620;-0.001395
'Train_16';10.000000;0.099054;0.052620;-0.001395
'Train_16';10.100000;0.099204;0.052620;-0.001395
'Train_16';10.200000;0.094535;0.052620;-0.005920
'Train_16';10.300000;0.094535;0.052620;-0.009094
'Train_16';10.400000;0.084300;0.052620;-0.009094
'Train_16';10.500000;0.084275;0.052620;-0.009094
'Train_16';10.600000;0.085823;0.052620;-0.009094
'Train_16';10.700000;0.085823;0.052620;-0.009094
'Train_16';10.800000;0.085823;0.052620;-0.009094
'Train_16';10.900000;0.084275;0.052620;-0.010589
'Train_16';11.000000;0.084275;0.052620;-0.010589
'Train_16';11.100000;0.084275;0.052620;-0.010296
'Train_16';11.200000;0.084275;0.052620;-0.010296
'Train_16';11.300000;0.084275;0.052620;-0.011028
'Train_16';11.400000;0.085823;0.052620;-0.010504
'Train_16';11.500000;0.085823;0.052620;-0.009193
'Train_16';11.600000;0.085823;0.052620;-0.009193
'Train_16';11.700000;0.086693;0.052620;-0.012529
'Train_16';11.800000;0.088615;0.052620;-0.012529
'Train_16';11.900000;0.091918;0.052620;-0.024308
'Train_16';12.000000;0.075244;0.052620;-0.022528
'Train_16';12.100000;0.076115;0.052620;-0.029376
'Train_16';12.200000;0.069058;0.052620;-0.029376
'Train_16';12.300000;0.069058;0.052620;-0.030552
'Train_16';12.400000;0.070412;0.052620;-0.030552
'Train_16';12.500000;0.070444;0.036642;-0.047640
'Train_16';12.600000;0.070696;0.035207;-0.117280
'Train_16';12.700000;0.068187;0.035207;-0.156937
'Train_16';12.800000;0.062491;0.035207;-0.184199
'Train_16';12.900000;0.054353;0.035207;-0.221129
'Train_16';13.000000;0.054353;0.035207;-0.243336
'Train_16';13.100000;0.055546;0.024904;-0.269556
'Train_16';13.200000;0.038841;0.007835;-0.332934
'Train_16';13.300000;0.041122;-0.001281;-0.365320
'Train_16';13.400000;0.041122;-0.003041;-0.392265
'Train_16';13.500000;0.041513;-0.003041;-0.409435
'Train_16';13.600000;0.031253;-0.003041;-0.452311
'Train_16';13.700000;0.024892;0.000905;-0.466329
'Train_16';13.800000;0.025193;-0.003471;-0.466329
'Train_16';13.900000;0.031949;-0.001820;-0.496317
'Train_16';14.000000;0.032086;-0.022179;-0.503409
'Train_16';14.100000;0.042231;-0.021272;-0.503409
'Train_16';14.200000;0.054535;-0.019910;-0.507467
'Train_16';14.300000;0.062571;-0.019910;-0.507467
'Train_16';14.400000;0.070052;-0.019929;-0.507467
'Train_16';14.500000;0.072061;-0.028446;-0.507467
'Train_16';14.600000;0.073609;-0.038648;-0.507467
'Train_16';14.700000;0.073609;-0.047793;-0.511525
'Train_16';14.800000;0.073609;-0.057141;-0.515312
'Train_16';14.900000;0.073609;-0.059762;-0.519370
'Train_16';15.000000;0.079246;-0.059762;-0.519370
'Train_16';15.100000;0.126635;-0.063013;-0.519370
'Train_16';15.200000;0.171501;-0.078698;-0.513469
'Train_16';15.300000;0.187983;-0.078894;-0.503409
'Train_16';15.400000;0.193419;-0.078894;-0.511316
'Train_16';15.500000;0.196110;-0.078894;-0.514522
'Train_16';15.600000;0.199514;-0.077794;-0.514522
'Train_16';15.700000;0.199514;-0.077794;-0.514522
'Train_16';15.800000;0.209096;-0.078894;-0.514522
'Train_16';15.900000;0.195369;-0.078894;-0.514522
'Train_16';16.000000;0.194489;-0.078894;-0.516890
'Train_16';16.100000;0.192092;-0.078833;-0.522627
'Train_16';16.200000;0.197436;-0.078833;-0.527105
'Train_16';16.300000;0.196957;-0.077794;-0.530263
'Train_16';16.400000;0.222515;-0.077794;-0.530263
'Train_16';16.500000;0.246135;-0.077794;-0.539739
'Train_16';16.600000;0.246183;-0.077794;-0.542700
'Train_16';16.700000;0.246183;-0.077794;-0.542700
'Train_16';16.800000;0.282265;-0.077794;-0.550597
'Train_16';16.900000;0.309796;-0.077794;-0.562882
'Train_16';17.000000;0.322940;-0.077794;-0.562882
'Train_16';17.100000;0.353686;-0.077794;-0.562799
'Train_16';17.200000;0.355192;-0.077794;-0.561614
'Train_16';17.300000;0.355192;-0.077794;-0.561614
'Train_16';17.400000;0.355192;-0.073226;-0.564098
'Train_16';17.500000;0.355192;-0.073226;-0.580489
'Train_16';17.600000;0.355192;-0.073226;-0.579977
'Train_16';17.700000;0.355192;-0.074326;-0.579977
'Train_16';17.800000;0.362032;-0.074326;-0.579977
'Train_16';17.900000;0.362032;-0.070944;-0.578022
'Train_16';18.000000;0.379133;-0.074326;-0.570989
'Train_16';18.100000;0.379133;-0.074326;-0.573066
'Train_16';18.200000;0.379133;-0.074326;-0.574194
'Train_16';18.300000;0.379339;-0.071119;-0.578802
'Train_16';18.400000;0.379339;-0.071119;-0.583611
'Train_16';18.500000;0.389552;-0.074261;-0.586792
'Train_16';18.600000;0.389393;-0.074261;-0.590874
'Train_16';18.700000;0.395806;-0.074209;-0.594662
'Train_16';18.800000;0.399145;-0.073108;-0.598720
'Train_16';18.900000;0.404593;-0.073108;-0.603294
'Train_16';19.000000;0.409198;-0.071616;-0.603528
'Train_16';19.100000;0.407856;-0.071616;-0.610521
'Train_16';19.200000;0.407856;-0.074326;-0.610521
'Train_16';19.300000;0.402525;-0.085609;-0.625073
'Train_16';19.400000;0.402525;-0.097442;-0.655107
'Train_16';19.500000;0.402525;-0.120822;-0.661155
'Train_16';19.600000;0.402525;-0.128676;-0.672717
'Train_16';19.700000;0.438608;-0.132172;-0.690946
'Train_16';19.800000;0.435836;-0.132172;-0.706371
'Train_16';19.900000;0.405073;-0.143592;-0.725789
'Train_16';20.000000;0.398473;-0.150443;-0.725789
'Train_16';20.100000;0.398276;-0.161578;-0.722486
'Train_16';20.200000;0.398276;-0.169711;-0.722486
'Train_16';20.300000;0.396925;-0.169711;-0.720477
'Train_16';20.400000;0.396925;-0.161578;-0.714779
'Train_16';20.500000;0.390670;-0.161578;-0.714779
'Train_16';20.600000;0.388934;-0.160157;-0.715978
'Train_16';20.700000;0.390670;-0.161578;-0.722023
'Train_16';20.800000;0.383442;-0.161578;-0.734838
'Train_16';20.900000;0.383442;-0.161578;-0.736057
'Train_16';21.000000;0.382905;-0.166146;-0.740865
'Train_16';21.100000;0.381601;-0.164632;-0.740865
'Train_16';21.200000;0.391923;-0.164483;-0.743595
'Train_16';21.300000;0.399741;-0.163826;-0.746590
'Train_16';21.400000;0.398810;-0.159915;-0.744941
'Train_16';21.500000;0.398810;-0.160065;-0.739389
'Train_16';21.600000;0.392678;-0.160065;-0.738171
'Train_16';21.700000;0.451294;-0.160065;-0.736231
'Train_16';21.800000;0.458270;-0.160065;-0.732739
'Train_16';21.900000;0.467353;-0.160065;-0.732739
'Train_16';22.000000;0.467353;-0.160065;-0.731743
'Train_16';22.100000;0.467353;-0.160065;-0.728167
'Train_16';22.200000;0.473566;-0.159050;-0.729363
'Train_16';22.300000;0.484027;-0.159311;-0.729157
'Train_16';22.400000;0.484027;-0.159274;-0.729157
'Train_16';22.500000;0.484027;-0.160065;-0.728588
'Train_16';22.600000;0.484027;-0.160035;-0.726395
'Train_16';22.700000;0.484027;-0.160035;-0.726395
'Train_16';22.800000;0.484027;-0.166959;-0.727562
'Train_16';22.900000;0.484027;-0.164466;-0.733550
'Train_16';23.000000;0.484027;-0.160547;-0.731424
'Train_16';23.100000;0.484027;-0.158345;-0.725945
'Train_16';23.200000;0.484027;-0.156694;-0.723672
'Train_16';23.300000;0.484027;-0.152842;-0.727835
'Train_16';23.400000;0.484027;-0.145386;-0.720994
'Train_16';23.500000;0.484027;-0.116587;-0.710157
'Train_16';23.600000;0.484027;-0.100082;-0.706951
'Train_16';23.700000;0.484027;-0.097355;-0.707105
'Train_16';23.800000;0.484027;-0.097355;-0.702297
'Train_16';23.900000;0.484027;-0.097355;-0.702297
'Train_16';24.000000;0.484027;-0.097355;-0.697689
'Train_16';24.100000;0.484027;-0.097355;-0.697689
'Train_16';24.200000;0.484892;-0.097355;-0.694483
'Train_16';24.300000;0.484027;-0.098279;-0.686884
'Train_16';24.400000;0.484027;-0.098387;-0.678870
'Train_16';24.500000;0.484027;-0.098387;-0.667650
'Train_16';24.600000;0.484027;-0.101419;-0.660349
'Train_16';24.700000;0.484027;-0.102789;-0.663848
'Train_16';24.800000;0.484027;-0.102789;-0.659146
'Train_16';24.900000;0.484027;-0.102789;-0.667177
'Train_16';25.000000;0.447945;-0.102789;-0.678580
'Train_16';25.100000;0.447945;-0.102789;-0.682173
'Train_16';25.200000;0.425393;-0.103099;-0.693134
'Train_16';25.300000;0.425393;-0.103890;-0.712299
'Train_16';25.400000;0.425393;-0.104991;-0.728572
'Train_16';25.500000;0.425393;-0.112792;-0.732392
'Train_16';25.600000;0.425393;-0.114277;-0.737200
'Train_16';25.700000;0.425393;-0.114277;-0.740406
'Train_16';25.800000;0.425393;-0.114277;-0.745014
'Train_16';25.900000;0.425393;-0.114277;-0.750316
'Train_16';26.000000;0.446542;-0.110564;-0.755861
'Train_16';26.100000;0.456996;-0.107742;-0.757719
'Train_16';26.200000;0.468962;-0.107742;-0.765260
'Train_16';26.300000;0.479394;-0.104938;-0.775623
'Train_16';26.400000;0.481235;-0.103890;-0.771237
'Train_16';26.500000;0.480963;-0.102789;-0.771237
'Train_16';26.600000;0.481235;-0.102789;-0.771237
'Train_16';26.700000;0.481235;-0.101138;-0.768247
'Train_16';26.800000;0.481235;-0.101138;-0.758237
'Train_16';26.900000;0.481235;-0.099988;-0.749309
'Train_16';27.000000;0.481235;-0.099988;-0.743628
'Train_16';27.100000;0.479717;-0.099611;-0.743628
'Train_16';27.200000;0.479274;-0.097355;-0.743628
'Train_16';27.300000;0.472074;-0.097355;-0.743628
'Train_16';27.400000;0.466868;-0.097355;-0.731006
'Train_16';27.500000;0.458108;-0.097355;-0.722992
'Train_16';27.600000;0.445647;-0.097355;-0.718073
'Train_16';27.700000;0.444032;-0.097355;-0.679133
'Train_16';27.800000;0.410155;-0.097355;-0.641606
'Train_16';27.900000;0.398851;-0.097354;-0.601953
'Train_16';28.000000;0.386489;-0.096736;-0.550309
'Train_16';28.100000;0.380817;-0.096736;-0.531184
'Train_16';28.200000;0.368544;-0.096736;-0.450336
'Train_16';28.300000;0.368544;-0.096736;-0.433080
'Train_16';28.400000;0.345163;-0.096736;-0.416340
'Train_16';28.500000;0.334229;-0.085601;-0.355727
'Train_16';28.600000;0.334229;-0.081033;-0.300264
'Train_16';28.700000;0.328706;-0.081033;-0.255263
'Train_16';28.800000;0.320025;-0.080078;-0.239421
'Train_16';28.900000;0.308912;-0.075180;-0.230801
'Train_16';29.000000;0.284472;-0.074800;-0.229206
'Train_16';29.100000;0.222511;-0.074800;-0.215229
'Train_16';29.200000;0.158621;-0.074800;-0.209140
'Train_16';29.300000;0.124440;-0.074800;-0.206565
'Train_16';29.400000;0.089278;-0.081652;-0.191189
'Train_16';29.500000;0.062827;-0.086220;-0.186936
'Train_16';29.600000;0.051225;-0.104207;-0.178767
'Train_16';29.700000;0.044606;-0.119692;-0.177460
'Train_16';29.800000;0.034402;-0.122479;-0.177460
'Train_16';29.900000;0.034402;-0.122479;-0.177460
'Train_16';30.000000;0.034402;-0.122479;-0.177460
'Train_16';30.100000;0.027562;-0.119485;-0.177460
'Train_16';30.200000;0.027562;-0.119485;-0.177460
'Train_16';30.300000;0.027562;-0.119485;-0.177460
'Train_16';30.400000;0.027562;-0.117673;-0.177460
'Train_16';30.500000;0.028007;-0.115421;-0.177460
'Train_16';30.600000;0.029109;-0.115007;-0.177460
'Train_16';30.700000;0.029109;-0.115007;-0.177460
'Train_16';30.800000;0.029109;-0.115007;-0.177460
'Train_16';30.900000;0.029109;-0.115007;-0.177460
'Train_16';31.000000;0.029109;-0.115007;-0.177460
'Train_16';31.100000;0.029109;-0.115007;-0.177460
'Train_16';31.200000;0.029109;-0.115007;-0.177460
'Train_16';31.300000;0.029109;-0.115007;-0.177460
'Train_16';31.400000;0.029109;-0.115007;-0.177460
'Train_16';31.500000;0.029109;-0.115007;-0.177460
'Train_16';31.600000;0.029109;-0.115007;-0.177460
'Train_16';31.700000;0.029109;-0.115627;-0.177460
'Train_16';31.800000;0.029109;-0.115627;-0.177460
'Train_16';31.900000;0.029109;-0.115627;-0.177460
