3.518000;4.215600
11.979500;13.642717
19.258100;20.258100
20.258100;23.261400
25.930200;26.993962
26.993962;29.781900
33.766742;34.813530
34.813530;35.180219
35.180219;37.192308
47.250600;48.858000
56.591600;57.591600
60.027326;65.698866
66.214030;69.915397
69.915397;72.052850
72.052850;72.416405
72.416405;77.841523
77.841523;79.427376
91.443497;92.711900
99.664229;101.817352
102.811100;103.296300
109.536629;112.144196
112.144196;112.626846
113.071670;114.456900
114.456900;115.507080
115.507080;116.325079
116.707438;119.552000
119.552000;121.159400
125.576928;129.513352
129.513352;130.406569
130.406569;133.803870
135.656000;141.861687
141.861687;143.657523
144.205990;144.494327
144.494327;149.211350
153.774383;154.191218
154.191218;154.545100
155.366300;156.366300
159.340800;160.191400
161.803935;165.417547
165.417547;165.737224
165.737224;171.033200
171.766500;174.165300
