3.248988;4.224000
5.219900;6.559200
8.759771;10.087482
10.087482;10.637311
11.961898;13.805200
14.423300;16.635442
16.635442;16.869744
16.869744;22.802500
38.006908;40.488300
44.712200;49.906325
49.906325;53.245909
53.245909;56.688587
61.583936;66.710464
66.710464;71.227806
71.227806;73.752020
73.752020;74.480310
73.752020;74.923530
74.923530;75.198444
75.198444;76.535620
82.851300;83.899700
84.359000;89.084742
89.084742;93.492744
93.492744;98.481814
98.481814;100.383620
105.446200;106.644300
107.173500;110.868580
110.868580;113.773924
135.180000;139.265981
139.265981;142.196318
163.577156;167.809300
175.128000;175.445300
