4.643931;7.141734
12.150867;12.313179
12.313179;17.344855
22.426127;27.092601
27.092601;31.871792
31.871792;32.489480
33.535491;36.745665
36.745665;39.991908
39.991908;44.148902
44.148902;44.662890
44.698960;44.943020
54.987746;56.876879
56.998613;58.215954
58.986936;59.352139
60.551700;64.455954
65.272023;69.158497
68.707039;71.516532
97.238497;98.199900
110.566127;115.642890
115.976532;117.626705
117.752948;119.467310
118.316532;120.417572
120.417572;122.103815
131.768900;136.071676
136.071676;141.103353
141.103353;142.212486
162.711400;166.933526
167.028208;171.284393
