1.223513;1.844266
3.154000;4.670000
5.767800;7.702000
15.446856;21.051627
21.060623;24.753654
24.758152;25.001056
25.001056;28.644607
28.649105;32.418606
32.418606;34.352836
39.728198;45.175532
45.175532;49.430839
49.430839;53.956039
56.580000;60.482943
64.282000;64.647900
69.718600;75.925301
75.925301;79.579680
79.579680;84.692314
84.692314;87.044878
87.044878;91.412641
91.619558;94.871765
98.749223;99.248524
101.821501;102.076511
102.091393;103.404871
103.404871;106.994443
107.358798;108.294426
108.294426;109.621398
113.125100;113.344980
113.344980;114.344980
114.344984;119.562444
119.659050;122.684203
122.711192;123.120529
123.120529;123.835745
128.945712;134.001701
136.192330;136.680230
137.816184;140.573587
143.879772;144.113679
144.118177;146.920018
150.310700;150.905977
150.905977;156.011447
156.011447;158.971269
158.971269;159.825930
170.108840;174.314700
