2.854300;3.325900
4.774800;7.644600
10.193300;12.378600
14.788500;15.402200
22.751500;23.100010
23.100010;23.642830
23.642830;28.054110
28.054110;33.484343
33.484343;35.949186
36.462300;40.443800
43.407500;44.604900
45.757500;49.853421
49.853421;53.037500
56.220200;56.654300
59.902300;63.858530
63.858530;64.522416
64.522416;66.122171
66.122171;66.997200
71.023700;71.846900
74.122000;74.481300
76.906100;79.166300
79.435700;79.839900
80.962500;82.953200
85.288000;85.723300
86.820700;87.247000
88.253700;88.689000
91.110500;91.554900
93.314300;94.275600
