1.865600;5.008700
5.901000;6.594180
7.401600;8.172100
9.672700;10.099195
10.099195;12.478602
12.478602;12.785018
12.785018;13.038900
16.990410;17.770100
17.578227;18.100383
19.713753;20.226530
20.226530;21.030088
21.030088;21.955587
21.955587;22.196342
22.196342;23.522056
23.522056;26.240000
27.517600;30.000549
30.000549;30.163137
30.163137;34.554100
37.818900;38.244800
42.178700;43.659100
44.802279;45.962279
45.962279;47.556889
47.847671;48.125946
48.125946;49.397800
55.254789;56.136500
57.123800;57.502840
57.502840;59.360127
59.360127;63.430300
67.121000;67.526600
68.783800;69.371900
70.750643;71.480800
76.449000;77.449000
78.517400;79.125700
80.396468;84.279812
84.542454;85.314745
85.314745;86.421592
85.425900;86.425900
96.078300;97.078300
100.738685;101.289800
103.196260;103.809091
103.812217;104.362514
106.237700;107.151518
107.151518;110.475900
116.037558;116.465914
116.465914;119.317200
122.784800;123.167120
123.167120;125.139340
125.139340;127.225700
130.713600;131.026300
131.026300;131.717887
131.717887;132.834114
134.647500;135.647500
135.647500;138.845100
140.954100;141.968000
142.515500;144.096435
148.048566;151.697408
151.700535;153.986142
153.986142;155.008568
156.284400;157.927000
161.070100;162.287492
162.287492;163.544000
164.416000;165.815200
167.985000;168.597144
168.597144;170.085447
170.085447;170.512239
174.453700;175.183700
