7.832900;9.528900
10.912500;11.448100
13.255700;13.590400
29.724900;30.394400
31.621800;33.072300
36.754400;39.543900
40.882900;41.502207
41.502207;42.692895
42.692895;45.196153
45.530546;48.380698
51.326800;51.728500
54.160900;54.793539
54.793539;55.343568
55.712338;56.715516
56.718641;57.115537
58.387480;60.975118
62.272062;62.956473
63.084605;64.644063
69.068000;73.513284
71.863197;78.204159
78.204159;82.738775
83.551100;84.307608
84.304483;84.760757
84.760757;87.604659
88.129687;89.039110
89.039110;90.901709
90.901709;91.314231
91.511116;94.817542
94.817542;95.186240
95.186240;96.347311
97.023910;97.544250
97.544250;98.289602
98.289602;101.964797
102.452700;102.780466
102.780466;103.877399
103.877399;104.527434
104.527434;107.015066
107.624473;110.458999
110.458999;112.777872
113.271649;113.649794
113.649794;118.846945
118.846945;124.125351
124.125351;128.613254
128.613254;130.525691
132.333800;133.918200
138.247500;140.077500
147.245330;152.048711
152.048711;156.298937
157.089604;157.414621
157.414621;160.433532
160.433532;163.133675
163.133675;163.558698
163.558698;168.900750
170.382600;174.570700
