3.191500;4.166700
11.369800;12.124128
12.124128;15.990336
15.990336;19.800240
19.800240;24.579824
24.579824;28.215320
39.938200;40.298130
41.439744;44.467648
44.467648;48.871872
58.089900;58.843500
61.371360;62.090800
62.090800;63.335744
63.335744;66.268200
77.150300;77.948200
84.552900;85.927000
87.212400;92.260360
92.260360;96.134930
105.718800;106.295000
107.358900;108.748048
108.748048;109.198480
109.928730;112.545100
116.578800;117.066400
118.839400;119.482200
121.698500;122.363400
127.505300;127.882000
129.411300;129.810200
134.398000;138.365300
142.377176;146.290304
146.290304;146.743000
154.189800;154.743900
157.337000;161.149100
166.224500;166.778600
170.169500;171.211200
173.893000;174.442700
