15.145100;17.499800
19.910175;22.809407
23.700435;25.821714
26.192599;29.621021
29.621021;31.009577
31.009577;31.270680
31.270680;32.270680
32.411702;36.886287
36.886287;41.077739
60.874700;61.878941
63.498169;67.663837
67.867371;72.324360
72.324360;73.462302
74.647324;76.542454
76.546977;77.989809
77.985286;85.154215
85.154215;89.138380
91.994400;92.994400
101.812364;104.661844
106.042500;107.300100
109.058184;109.456207
109.825300;112.459468
112.673940;114.730006
114.748098;118.275067
118.778170;120.175679
121.641125;122.229113
138.457579;142.890103
142.890103;145.938594
146.436122;147.474000
148.480800;149.016000
152.012900;152.521300
155.192619;158.684362
158.684362;161.591578
163.706200;164.348400
167.183049;169.675213
169.815425;173.806670
174.222200;175.274700
