1.960800;2.755000
3.698200;4.070500
4.293900;5.609300
9.923900;10.507600
12.603100;14.564000
15.926100;18.118541
18.118541;22.420088
30.070900;30.834300
35.758800;37.555000
40.533600;41.162541
41.162541;41.454118
41.454118;44.604900
45.128800;45.518000
53.192450;54.079722
54.158103;54.431210
54.431210;56.025600
56.220200;56.654300
57.297900;57.719733
57.719733;59.408400
64.377800;64.893158
67.617680;71.063307
71.063307;71.840846
72.236100;73.912500
75.454200;76.816300
78.732200;80.962500
83.058000;85.437900
86.104200;88.017900
88.253700;90.548200
91.110500;91.554900
92.298500;93.613600
94.565900;97.295700
