1.171300;2.171300
3.553700;4.671700
7.546600;8.158900
8.624700;10.368300
14.214800;14.960100
16.983200;21.657559
21.657559;21.998451
22.548881;24.170500
24.263700;24.903848
24.903848;25.873356
37.279149;40.525437
40.525437;41.541857
41.541857;46.065000
52.493600;54.695892
54.695892;55.152500
55.794400;59.002100
61.238100;63.008642
62.846015;64.340934
64.340934;65.856600
71.872600;77.529200
81.056300;82.004746
82.004746;82.989891
82.417568;84.809600
84.916100;87.484900
88.536400;92.276400
95.843400;100.847900
101.579900;102.579900
103.363400;104.059491
104.059491;109.446000
111.934900;112.666900
120.107100;120.639500
122.928700;124.073400
125.391000;125.923400
126.415900;132.566155
132.566155;134.955524
134.955524;136.009473
136.011010;140.879670
140.879670;141.520032
141.520032;143.048140
147.085900;152.729200
153.226060;154.226060
158.439100;160.861500
161.886300;163.909413
163.909413;164.702390
164.356638;165.557577
165.557577;165.854684
165.854684;167.316700
169.459600;169.832200
173.585600;174.703600
