11.532800;14.145100
14.145100;15.145100
17.499800;18.720700
18.720700;19.367416
22.972235;24.028800
40.592100;45.041770
45.041770;48.242145
48.242145;48.671828
48.780380;52.529933
52.855588;54.877362
55.497011;56.080476
56.175300;61.915125
62.037245;64.473330
69.116200;70.266800
73.611600;74.176934
79.150500;80.729300
87.858643;89.062073
89.062073;89.699814
89.179671;92.002013
92.002013;92.671414
93.187034;94.417286
94.498661;98.487971
98.492494;98.741258
99.216172;100.093631
99.944372;101.794273
105.059867;108.913067
121.071229;126.209339
126.308844;132.867171
133.654170;134.089849
133.961733;135.300536
134.074610;135.074610
135.336720;137.742947
147.006018;148.172948
149.014223;149.294648
149.457475;153.609574
161.619100;162.935967
162.935967;163.320421
163.320421;167.006652
172.242100;174.917900
