2.060181;3.262581
4.670000;5.767800
8.538400;8.801850
8.801850;9.626171
9.653160;15.131981
22.864406;23.863009
35.032066;39.625100
54.284408;54.729731
54.734230;56.151166
56.205145;56.547009
61.850399;66.264100
66.546531;67.662088
73.813600;75.605928
84.338500;84.756700
95.267607;98.177950
98.744724;101.007325
110.039732;112.720666
112.716167;113.716167
123.372429;123.957196
123.961694;124.685906
124.964795;128.765784
132.014100;133.120052
133.439425;136.450800
136.556685;137.288864
140.789501;142.125470
142.125470;143.020614
143.020614;143.793600
146.965000;149.925367
149.929866;150.988342
159.866413;160.140804
160.151580;160.289245
160.289245;167.319949
167.319949;167.868731
167.873229;168.466993
168.466993;169.825452
