4.488500;6.459800
8.013882;11.979500
12.950000;13.586800
15.695549;18.560112
22.654800;23.261400
23.837600;25.172000
31.193650;33.117900
37.537059;41.501689
41.501689;47.249620
48.130100;51.167239
51.167239;56.194328
57.125154;59.322155
74.242300;74.697300
79.518264;84.225675
84.698924;89.180680
89.180680;91.001589
92.317700;95.658855
95.658855;99.288137
102.284332;107.160984
107.160984;109.166805
116.670900;117.307800
121.371700;124.627297
124.627297;125.576928
132.987200;135.504400
148.060100;152.238676
152.238676;154.131670
152.539549;154.106597
154.661332;156.845796
156.845796;159.020858
159.020858;159.763639
159.763639;161.358893
161.358893;162.112600
166.864400;167.762700
