1.945500;2.621835
2.621835;3.242500
4.406000;4.962424
4.962424;5.569500
6.866500;7.801100
9.231600;9.628120
9.628120;10.168595
10.168595;15.506014
15.506014;19.540327
19.540327;20.351500
22.411500;22.677779
22.677779;27.308959
27.308959;27.702703
27.702703;29.125400
38.249417;39.146278
41.694900;42.553200
46.787600;50.108611
50.108611;50.711727
50.711727;54.711666
54.711666;55.699151
55.699151;59.636591
59.636591;63.567781
64.377144;64.793100
69.923900;70.763100
76.981100;77.229100
82.188200;84.561211
84.567461;85.098703
85.098703;86.008064
86.008064;87.429740
87.429740;91.850020
91.850020;93.992318
93.992318;98.922470
99.257862;103.150100
105.591500;111.141900
131.150100;131.531600
144.692400;145.719654
145.719654;149.033000
149.033000;150.033000
150.681500;151.349100
156.785100;157.319100
158.005800;161.235043
161.235043;165.583350
166.951300;167.951300
171.300100;172.177500
174.371000;174.997300
