0.733378;4.212224
4.773227;5.657042
9.066700;10.803226
10.803226;11.272900
16.712900;18.585185
18.585185;19.644400
26.563024;28.112834
28.112834;31.582200
40.800000;41.857800
43.943100;45.998200
47.841800;49.709885
49.709885;50.320000
59.842414;61.882710
61.882710;62.590200
66.549300;66.784435
66.784435;67.205971
67.205971;69.994600
79.004273;79.968000
82.715042;84.307162
84.307162;86.322385
86.642063;91.590799
92.064048;96.794740
101.425700;102.574200
112.336000;115.267500
116.295100;117.141300
120.193700;121.703186
121.703186;123.326648
126.903100;128.474600
133.159100;135.969700
147.212400;148.270200
151.927100;153.019066
153.019066;153.740400
155.735100;158.213300
165.912734;166.683721
167.398200;168.398200
170.864604;171.503960
171.503960;172.503960
171.579178;173.215176
