1.120781;2.041400
2.634100;4.012500
4.625100;5.199047
7.718600;8.718600
11.486100;12.190600
14.690511;15.343909
25.670097;26.104653
26.751799;29.918746
29.918746;32.809540
33.914165;36.802872
36.802872;41.809300
46.250600;47.804342
47.804342;49.742400
50.967600;51.978300
54.285174;60.309565
60.309565;61.216194
61.216194;63.360840
63.360840;64.458173
64.458173;66.274557
70.386700;70.907400
74.307300;75.226200
87.049200;87.478000
94.706600;95.257900
96.887343;102.345873
102.345873;103.002397
103.408817;106.081808
106.081808;108.551100
118.236885;120.925508
120.925508;125.502420
125.502420;125.858819
126.928900;128.184700
129.400923;129.930500
133.330400;133.973600
139.609500;140.283300
142.764300;142.965964
142.966745;143.627178
144.877800;149.472200
151.279300;154.889694
154.889694;156.324669
156.324669;156.933517
156.933517;157.994116
157.994116;158.419293
158.906100;160.867191
160.867191;162.060900
166.036100;166.385800
167.876368;171.928061
171.831145;172.900342
171.928061;172.876895
172.876895;173.312300
174.535400;175.077500
