1.480800;2.357900
3.524000;4.524000
5.998300;6.998300
7.722800;10.609500
20.569421;21.569421
34.565200;37.291821
37.291821;38.216669
38.216669;38.806336
38.806336;39.315312
39.315312;41.878815
41.878815;42.816076
43.656630;43.958169
43.958169;48.898963
48.898963;49.730705
49.730705;55.323236
55.323236;55.782557
55.782557;62.771670
62.771670;63.442028
63.442028;65.550200
69.749000;75.446420
75.446420;76.999750
78.165400;79.946515
81.764400;82.379670
82.379670;83.018993
83.972200;84.576100
90.143200;90.986700
94.791900;95.743400
99.646800;99.888300
99.888300;100.386256
100.386256;104.197371
104.197371;107.980555
107.980555;109.802317
109.802317;110.314397
110.702336;114.153443
114.159651;114.960357
114.249652;114.826906
123.364672;126.272665
126.272665;127.332700
128.757300;129.757300
131.006700;131.437800
134.999745;136.093000
141.821269;148.230025
148.230025;151.588360
156.724400;157.022279
157.022279;157.942800
161.991600;162.497800
165.909300;166.846500
169.163225;170.752224
170.752224;171.663900
